IOC3_1_Binomial,SpeciesID,IOC3_1_Order,IOC3_1_Family,IOC3_1_Genus,IOC3_1_Species,Taxonomic_Comments,Extinct_full,Extinct_partial,Marine_full,Marine_partial,Migr_dir_full,Migr_dir_partial,Migr_dir_local,Migr_disp_full,Migr_disp_partial,Migr_disp_local,Migr_altitudinal,Irruptive,Nomad_full,Nomad_partial,Nomad_local,Resid_full,Resid_partial,Unknown,Uncertain,Migratory_status_Comments,Triplechecked,Migratory_status,Migratory_status_2,Migratory_status_3
Anabazenops_dorsalis,4573,PASSERIFORMES,Furnariidae,Anabazenops,dorsalis,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Anabazenops_fuscus,4574,PASSERIFORMES,Furnariidae,Anabazenops,fuscus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Cichlocolaptes_leucophrus,4575,PASSERIFORMES,Furnariidae,Cichlocolaptes,leucophrus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Thripadectes_ignobilis,4576,PASSERIFORMES,Furnariidae,Thripadectes,ignobilis,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Thripadectes_rufobrunneus,4577,PASSERIFORMES,Furnariidae,Thripadectes,rufobrunneus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Thripadectes_melanorhynchus,4578,PASSERIFORMES,Furnariidae,Thripadectes,melanorhynchus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Thripadectes_holostictus,4579,PASSERIFORMES,Furnariidae,Thripadectes,holostictus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Thripadectes_virgaticeps,4580,PASSERIFORMES,Furnariidae,Thripadectes,virgaticeps,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Thripadectes_flammulatus,4581,PASSERIFORMES,Furnariidae,Thripadectes,flammulatus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Thripadectes_scrutator,4582,PASSERIFORMES,Furnariidae,Thripadectes,scrutator,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Automolus_ochrolaemus,4583,PASSERIFORMES,Furnariidae,Automolus,ochrolaemus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Automolus_infuscatus,4584,PASSERIFORMES,Furnariidae,Automolus,infuscatus,in HBW no split into Automolus_infuscatus and Automolus_paraensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Automolus_paraensis,4585,PASSERIFORMES,Furnariidae,Automolus,paraensis,in HBW paraensis is race of Automolus_infuscatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,resident (text on infuscatus in HBW),1,resident,full resident,full resident
Automolus_leucophthalmus,4586,PASSERIFORMES,Furnariidae,Automolus,leucophthalmus,in HBW no split into Automolus_leucophthalmus and Automolus_lammi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Automolus_lammi,4587,PASSERIFORMES,Furnariidae,Automolus,lammi,in HBW lammi is race of Automolus_leucophthalmus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,resident (text on leucophthalmus in HBW),1,resident,full resident,full resident
Automolus_melanopezus,4588,PASSERIFORMES,Furnariidae,Automolus,melanopezus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Automolus_rubiginosus,4589,PASSERIFORMES,Furnariidae,Automolus,rubiginosus,in HBW no split into Automolus_rubiginosus and Automolus_rufipectus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"resident, partial altitud migration suggested in N",1,resident,full resident,full resident
Automolus_rufipileatus,4590,PASSERIFORMES,Furnariidae,Automolus,rufipileatus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Automolus_rufipectus,4591,PASSERIFORMES,Furnariidae,Automolus,rufipectus,in HBW rufipectus is race of Automolus_rubiginosus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,resident (text on rubiginosus in HBW),1,resident,full resident,full resident
Hylocryptus_erythrocephalus,4592,PASSERIFORMES,Furnariidae,Hylocryptus,erythrocephalus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"presumably resident, local seasonal movements suspected",1,resident,full resident,full resident
Hylocryptus_rectirostris,4593,PASSERIFORMES,Furnariidae,Hylocryptus,rectirostris,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Sclerurus_mexicanus,4594,PASSERIFORMES,Furnariidae,Sclerurus,mexicanus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Sclerurus_rufigularis,4595,PASSERIFORMES,Furnariidae,Sclerurus,rufigularis,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Sclerurus_albigularis,4596,PASSERIFORMES,Furnariidae,Sclerurus,albigularis,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Sclerurus_caudacutus,4597,PASSERIFORMES,Furnariidae,Sclerurus,caudacutus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Sclerurus_scansor,4598,PASSERIFORMES,Furnariidae,Sclerurus,scansor,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Sclerurus_guatemalensis,4599,PASSERIFORMES,Furnariidae,Sclerurus,guatemalensis,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Lochmias_nematura,4600,PASSERIFORMES,Furnariidae,Lochmias,nematura,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Heliobletus_contaminatus,4601,PASSERIFORMES,Furnariidae,Heliobletus,contaminatus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Microxenops_milleri,4602,PASSERIFORMES,Furnariidae,Microxenops,milleri,in HBW Xenops_milleri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Xenops_tenuirostris,4603,PASSERIFORMES,Furnariidae,Xenops,tenuirostris,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Xenops_minutus,4604,PASSERIFORMES,Furnariidae,Xenops,minutus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Xenops_rutilans,4605,PASSERIFORMES,Furnariidae,Xenops,rutilans,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Megaxenops_parnaguae,4606,PASSERIFORMES,Furnariidae,Megaxenops,parnaguae,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Pygarrhichas_albogularis,4607,PASSERIFORMES,Furnariidae,Pygarrhichas,albogularis,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"mainly resident, some wandering in non-breeding season",1,resident,full resident,full resident
Dendrocincla_tyrannina,4608,PASSERIFORMES,Furnariidae,Dendrocincla,tyrannina,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Dendrocincla_fuliginosa,4609,PASSERIFORMES,Furnariidae,Dendrocincla,fuliginosa,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"apparently resident in most of range, local migration possible but unlikely given recent observations",1,resident,full resident,full resident
Dendrocincla_turdina,4610,PASSERIFORMES,Furnariidae,Dendrocincla,turdina,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,resident in most of range but local migration along S fringe possible (retreat N in austral winter),1,resident,full resident,full resident
Dendrocincla_anabatina,4611,PASSERIFORMES,Furnariidae,Dendrocincla,anabatina,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Dendrocincla_merula,4612,PASSERIFORMES,Furnariidae,Dendrocincla,merula,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Dendrocincla_homochroa,4613,PASSERIFORMES,Furnariidae,Dendrocincla,homochroa,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"largely resident, altitud wandering suggested, may be nomadic in extreme NW",1,resident,full resident,full resident
Deconychura_longicauda,4614,PASSERIFORMES,Furnariidae,Deconychura,longicauda,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"chiefly resident, some local altitud wandering suggested in one area",1,resident,full resident,full resident
Deconychura_stictolaema,4615,PASSERIFORMES,Furnariidae,Deconychura,stictolaema,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Sittasomus_griseicapillus,4616,PASSERIFORMES,Furnariidae,Sittasomus,griseicapillus,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"resident, possibly local habitat shifts in non-breeding season",1,resident,full resident,full resident
Glyphorynchus_spirurus,4617,PASSERIFORMES,Furnariidae,Glyphorynchus,spirurus,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,"largely resident throughout range, may show limited altitud migration in extreme N",1,resident,full resident,full resident
Drymornis_bridgesii,4618,PASSERIFORMES,Furnariidae,Drymornis,bridgesii,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Nasica_longirostris,4619,PASSERIFORMES,Furnariidae,Nasica,longirostris,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Dendrexetastes_rufigula,4620,PASSERIFORMES,Furnariidae,Dendrexetastes,rufigula,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Hylexetastes_perrotii,4621,PASSERIFORMES,Furnariidae,Hylexetastes,perrotii,"in HBW no split into Hylexetastes_perrotii, Hylexetastes_uniformis and Hylexetastes_brigidai and put in family Dendrocolaptidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Hylexetastes_uniformis,4622,PASSERIFORMES,Furnariidae,Hylexetastes,uniformis,in HBW uniformis is race of Hylexetastes_perrotii and put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,resident (text on perrotii in HBW),1,resident,full resident,full resident
Hylexetastes_brigidai,4623,PASSERIFORMES,Furnariidae,Hylexetastes,brigidai,in HBW brigidai is race of Hylexetastes_perrotii and put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,resident (text on perrotii in HBW),1,resident,full resident,full resident
Hylexetastes_stresemanni,4624,PASSERIFORMES,Furnariidae,Hylexetastes,stresemanni,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Xiphocolaptes_promeropirhynchus,4625,PASSERIFORMES,Furnariidae,Xiphocolaptes,promeropirhynchus,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,"probably resident in most of range, maybe some altitud movement in N of range",1,resident,full resident,full resident
Xiphocolaptes_albicollis,4626,PASSERIFORMES,Furnariidae,Xiphocolaptes,albicollis,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Xiphocolaptes_falcirostris,4627,PASSERIFORMES,Furnariidae,Xiphocolaptes,falcirostris,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Xiphocolaptes_major,4628,PASSERIFORMES,Furnariidae,Xiphocolaptes,major,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Dendrocolaptes_sanctithomae,4629,PASSERIFORMES,Furnariidae,Dendrocolaptes,sanctithomae,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"probably resident, possibly some elev dispersal",1,resident,full resident,full resident
Dendrocolaptes_certhia,4630,PASSERIFORMES,Furnariidae,Dendrocolaptes,certhia,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Dendrocolaptes_hoffmannsi,4631,PASSERIFORMES,Furnariidae,Dendrocolaptes,hoffmannsi,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Dendrocolaptes_picumnus,4632,PASSERIFORMES,Furnariidae,Dendrocolaptes,picumnus,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,resident in most of range but maybe downslope movement in N sites,1,resident,full resident,full resident
Dendrocolaptes_platyrostris,4633,PASSERIFORMES,Furnariidae,Dendrocolaptes,platyrostris,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Dendroplex_picus,4634,PASSERIFORMES,Furnariidae,Dendroplex,picus,in HBW Xiphorhynchus_picus and  put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,apparently resident,0,resident,full resident,full resident
Dendroplex_kienerii,4635,PASSERIFORMES,Furnariidae,Dendroplex,kienerii,in HBW Xiphorhynchus_kienerii and  put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,likely resident,0,resident,full resident,full resident
Xiphorhynchus_obsoletus,4636,PASSERIFORMES,Furnariidae,Xiphorhynchus,obsoletus,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,resident,full resident,full resident
Xiphorhynchus_fuscus,4637,PASSERIFORMES,Furnariidae,Xiphorhynchus,fuscus,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"presumably resident, reduced observations in S of range during non-breeding season may indicate local movement",1,resident,full resident,full resident
Xiphorhynchus_ocellatus,4638,PASSERIFORMES,Furnariidae,Xiphorhynchus,ocellatus,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably resident,0,resident,full resident,full resident
Xiphorhynchus_chunchotambo,4639,PASSERIFORMES,Furnariidae,Xiphorhynchus,chunchotambo,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Xiphorhynchus_elegans,4640,PASSERIFORMES,Furnariidae,Xiphorhynchus,elegans,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Xiphorhynchus_spixii,4641,PASSERIFORMES,Furnariidae,Xiphorhynchus,spixii,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably resident,0,resident,full resident,full resident
Xiphorhynchus_pardalotus,4642,PASSERIFORMES,Furnariidae,Xiphorhynchus,pardalotus,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Xiphorhynchus_guttatus,4643,PASSERIFORMES,Furnariidae,Xiphorhynchus,guttatus,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,apparently resident,0,resident,full resident,full resident
Xiphorhynchus_susurrans,4644,PASSERIFORMES,Furnariidae,Xiphorhynchus,susurrans,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,apparently resident,0,resident,full resident,full resident
Xiphorhynchus_flavigaster,4645,PASSERIFORMES,Furnariidae,Xiphorhynchus,flavigaster,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"apparently resident, possibly some upslope movement in non-breeding season",1,resident,full resident,full resident
Xiphorhynchus_lachrymosus,4646,PASSERIFORMES,Furnariidae,Xiphorhynchus,lachrymosus,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Xiphorhynchus_erythropygius,4647,PASSERIFORMES,Furnariidae,Xiphorhynchus,erythropygius,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Xiphorhynchus_triangularis,4648,PASSERIFORMES,Furnariidae,Xiphorhynchus,triangularis,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,apparently resident,0,resident,full resident,full resident
Lepidocolaptes_leucogaster,4649,PASSERIFORMES,Furnariidae,Lepidocolaptes,leucogaster,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,"probably resident, may perform altitud migration esp in N of range",1,resident,full resident,full resident
Lepidocolaptes_souleyetii,4650,PASSERIFORMES,Furnariidae,Lepidocolaptes,souleyetii,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Lepidocolaptes_angustirostris,4651,PASSERIFORMES,Furnariidae,Lepidocolaptes,angustirostris,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Lepidocolaptes_affinis,4652,PASSERIFORMES,Furnariidae,Lepidocolaptes,affinis,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"largely resident, after breeding a few birds may descend elevationally",1,resident,full resident,full resident
Lepidocolaptes_lacrymiger,4653,PASSERIFORMES,Furnariidae,Lepidocolaptes,lacrymiger,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,"mostly resident, but some seasonal movement to lower elevations in part of range",1,resident,full resident,full resident
Lepidocolaptes_squamatus,4654,PASSERIFORMES,Furnariidae,Lepidocolaptes,squamatus,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,apparently resident,0,resident,full resident,full resident
Lepidocolaptes_falcinellus,4655,PASSERIFORMES,Furnariidae,Lepidocolaptes,falcinellus,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,apparently resident,0,resident,full resident,full resident
Lepidocolaptes_albolineatus,4656,PASSERIFORMES,Furnariidae,Lepidocolaptes,albolineatus,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably resident,0,resident,full resident,full resident
Drymotoxeres_pucheranii,4657,PASSERIFORMES,Furnariidae,Drymotoxeres,pucheranii,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably resident,0,resident,full resident,full resident
Campylorhamphus_trochilirostris,4658,PASSERIFORMES,Furnariidae,Campylorhamphus,trochilirostris,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,apparently resident,0,resident,full resident,full resident
Campylorhamphus_falcularius,4659,PASSERIFORMES,Furnariidae,Campylorhamphus,falcularius,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,apparently resident,0,resident,full resident,full resident
Campylorhamphus_pusillus,4660,PASSERIFORMES,Furnariidae,Campylorhamphus,pusillus,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"apparently resident, possibly altitud migrant locally in N",1,resident,full resident,full resident
Campylorhamphus_procurvoides,4661,PASSERIFORMES,Furnariidae,Campylorhamphus,procurvoides,in HBW put in family Dendrocolaptidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably resident,0,resident,full resident,full resident
Cymbilaimus_lineatus,4662,PASSERIFORMES,Thamnophilidae,Cymbilaimus,lineatus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumed resident,0,resident,full resident,full resident
Cymbilaimus_sanctaemariae,4663,PASSERIFORMES,Thamnophilidae,Cymbilaimus,sanctaemariae,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumed resident,0,resident,full resident,full resident
Hypoedaleus_guttatus,4664,PASSERIFORMES,Thamnophilidae,Hypoedaleus,guttatus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumed resident,0,resident,full resident,full resident
Batara_cinerea,4665,PASSERIFORMES,Thamnophilidae,Batara,cinerea,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"presumed resident, in some regions possibly local movement",0,resident,full resident,full resident
Mackenziaena_leachii,4666,PASSERIFORMES,Thamnophilidae,Mackenziaena,leachii,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumed resident,0,resident,full resident,full resident
Mackenziaena_severa,4667,PASSERIFORMES,Thamnophilidae,Mackenziaena,severa,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumed resident,0,resident,full resident,full resident
Frederickena_viridis,4668,PASSERIFORMES,Thamnophilidae,Frederickena,viridis,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumed resident,0,resident,full resident,full resident
Frederickena_unduliger,4669,PASSERIFORMES,Thamnophilidae,Frederickena,unduliger,"now Fredeickena_unduligera, in HBW includes fulva",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no movements recorded, presumed resident",1,resident,full resident,full resident
Frederickena_fulva,4670,PASSERIFORMES,Thamnophilidae,Frederickena,fulva,in HBW included in Frederickena_unduligera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no movements recorded, presumed resident (text on unduliger in HBW)",1,resident,full resident,full resident
Taraba_major,4671,PASSERIFORMES,Thamnophilidae,Taraba,major,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,"presumed resident throughout most of range, but some ringing evidence suggests possible seasonal movements in extreme S",1,resident,full resident,full resident
Sakesphorus_canadensis,4672,PASSERIFORMES,Thamnophilidae,Sakesphorus,canadensis,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumed resident,0,resident,full resident,full resident
Sakesphorus_cristatus,4673,PASSERIFORMES,Thamnophilidae,Sakesphorus,cristatus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumed resident,0,resident,full resident,full resident
Sakesphorus_luctuosus,4674,PASSERIFORMES,Thamnophilidae,Sakesphorus,luctuosus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumed resident,0,resident,full resident,full resident
Biatas_nigropectus,4675,PASSERIFORMES,Thamnophilidae,Biatas,nigropectus,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"no movements recorded, probably chicefly resident, small-scale movements locally (periodic local bamboo die-off)",1,resident,full resident,full resident
Thamnophilus_bernardi,4676,PASSERIFORMES,Thamnophilidae,Thamnophilus,bernardi,in HBW Sakesphorus_bernardi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumed resident,0,resident,full resident,full resident
Thamnophilus_melanonotus,4677,PASSERIFORMES,Thamnophilidae,Thamnophilus,melanonotus,in HBW Sakesphorus_melanonotus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumed resident,0,resident,full resident,full resident
Thamnophilus_melanothorax,4678,PASSERIFORMES,Thamnophilidae,Thamnophilus,melanothorax,in HBW Sakesphorus_melanothorax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumed resident,0,resident,full resident,full resident
Thamnophilus_doliatus,4679,PASSERIFORMES,Thamnophilidae,Thamnophilus,doliatus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no movements recorded, presumed resident",0,resident,full resident,full resident
Thamnophilus_zarumae,4680,PASSERIFORMES,Thamnophilidae,Thamnophilus,zarumae,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumed resident,0,resident,full resident,full resident
Thamnophilus_multistriatus,4681,PASSERIFORMES,Thamnophilidae,Thamnophilus,multistriatus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no movements recorded, presumed resident",0,resident,full resident,full resident
Thamnophilus_tenuepunctatus,4682,PASSERIFORMES,Thamnophilidae,Thamnophilus,tenuepunctatus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumed resident,0,resident,full resident,full resident
Thamnophilus_palliatus,4683,PASSERIFORMES,Thamnophilidae,Thamnophilus,palliatus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no movements recorded, presumed resident",0,resident,full resident,full resident
Thamnophilus_bridgesi,4684,PASSERIFORMES,Thamnophilidae,Thamnophilus,bridgesi,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumed resident,0,resident,full resident,full resident
