Reference,ID,CommonControl,Mainland,Island,Class,Order,Family,Binomial,Species_main,Species_island,guild,Mean_m,Mean_i,sd_m,sd_i,N_m,N_i,RR,var,Long_i,Lat_i,logmass,Island_km2,Dist_near_mainland,NDVI,SDNDVI,tmean,tseas,prec,SPID
Fooden et al 1993,ES103,CC36,Luzon,Culion,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,10590.79023,9266.918933,466.1223403,120.3204797,12,3,-0.133533822,0.000217615,119.966,11.8487,4.024928366,2.589949601,1.740370586,0.78340957,-1.768992331,27.52144051,1.888067793,3.478817476,SP16
Fooden et al 1993,ES105,CC33,Java,Flores (Indonesia),Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,7465.667565,5858.059055,297.4665508,353.7872744,70,4,-0.242496523,0.000934516,120.7536,-8.6325,3.873068648,4.131618664,2.755875618,0.72051748,-1.616708002,24.84551811,1.850943555,3.277049362,SP16
Fooden et al 1993,ES107,CC31,Mainland Asia (SE Asia),Java,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,6529.922065,7465.667565,281.0434359,297.4665508,59,70,0.133919845,5.41E-05,107.5667,-6.95,3.814907998,5.142369441,2.531480194,0.578037842,-1.531484282,25.15303802,1.576119383,3.320565633,SP16
Fooden et al 1993,ES110,CC32,Borneo,Karimata,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,7335.691553,7033.15632,269.5786053,57.08428597,59,2,-0.042116105,5.58E-05,108.895,-1.606,3.865441062,2.198657087,1.778158489,0.689898193,-1.730978073,26.28807068,1.523035159,3.494220008,SP16
Fooden et al 1993,ES111,CC31,Mainland Asia (SE Asia),Karimunbesar,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,6529.922065,5134.077324,281.0434359,120.8874233,59,7,-0.240494865,0.000110599,103.368,1.051,3.814907998,2.117271296,1.318084214,0.505011084,-1.992763679,26.90407753,1.536081465,3.340723622,SP16
Fooden et al 1993,ES112,CC33,Java,Karimunjawa,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,7465.667565,7993.834664,297.4665508,205.6378877,70,3,0.068355725,0.000243264,110.4451,-5.844,3.873068648,1.431363764,1.835252887,0.599126416,-1.576239091,26.4722023,1.582718446,3.337221594,SP16
Fooden et al 1993,ES116,CC31,Mainland Asia (SE Asia),Khram Yai,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,6529.922065,6228.75061,281.0434359,163.958118,59,9,-0.04721924,0.000108384,100.788,12.697,3.814907998,1.139879086,0.568319085,0.674363916,-1.630182313,27.8956871,2.091587804,3.069330868,SP16
Fooden et al 1993,ES117,CC31,Mainland Asia (SE Asia),Ko Ta Li Bong (Ko Libong),Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,8001.316453,8782.224679,282.7951725,157.8421998,26,2,0.093123671,0.000209558,99.3913,7.2456,3.903161447,1.544068044,0.531606632,0.739956982,-1.711757128,27.62029648,1.808576345,3.308372295,SP16
Fooden et al 1993,ES118,CC34,Sumatra,Kundur,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,5962.627387,4837.939925,186.1222118,40.97906264,79,3,-0.209022226,3.62E-05,103.434,0.77,3.775437671,2.482873584,1.110623375,0.701740869,-1.434870884,26.95340157,1.535457142,3.346157302,SP16
Fooden et al 1993,ES119,CC31,Mainland Asia (SE Asia),Kut,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,6529.922065,5141.78761,281.0434359,179.4803354,59,6,-0.238994205,0.00023447,102.569,11.653,3.814907998,2.046495164,1.510558414,0.768069141,-1.802357958,26.92203903,1.897420479,3.581095924,SP16
Fooden et al 1993,ES123,CC35,Mindanao,Leyte,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,6986.569973,7694.366478,266.7874605,329.6220057,51,4,0.096498704,0.000487395,124.867,10.861,3.844264013,3.867349617,1.27186483,0.742027441,-1.512746631,26.59694481,2.039780829,3.419336832,SP16
Fooden et al 1993,ES124,CC34,Sumatra,Little Nicobar,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,7681.212855,11894.81314,233.9592737,225.5150448,54,2,0.437324976,0.000196904,93.691,7.3365,3.8854298,2.146128036,2.403979677,0.688560693,-1.816713383,27.01851273,1.70832543,3.417225831,SP16
Fooden et al 1993,ES125,CC33,Java,Lombok,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,7465.667565,5463.069325,297.4665508,174.2530733,70,4,-0.312304074,0.000277027,116.417,-8.375,3.873068648,3.674401813,2.123854906,0.654223682,-1.58549787,23.413517,1.75827057,3.245511523,SP16
Fooden et al 1993,ES126,CC31,Mainland Asia (SE Asia),Luzon,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,8001.316453,10590.79023,282.7951725,466.1223403,26,12,0.280378692,0.000209467,121.093,16.311,3.903161447,5.041254479,2.924279803,0.72355791,-1.55286682,24.57234764,2.231041382,3.368145505,SP16
Fooden et al 1993,ES128,CC32,Borneo,Maratua,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,5860.417936,7372.024146,199.9852395,353.2294801,122,2,0.229471394,0.001157462,118.575,2.2364,3.767928589,1.375663614,1.716011695,0.505013428,-1.565632091,27.58135033,1.467383651,3.290713373,SP16
Fooden et al 1993,ES129,CC36,Luzon,Maripipi,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,8453.308461,7950.284912,337.3737217,184.6630836,21,5,-0.061350133,0.00018375,124.324,11.7898,3.927026717,1.501196242,1.337878378,0.777484326,-1.696279555,25.76538086,2.150560308,3.389414164,SP16
Fooden et al 1993,ES130,CC32,Borneo,Matasiri,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,7335.691553,8551.85605,269.5786053,350.4278762,59,2,0.153396653,0.000862439,115.8107,-4.797,3.865441062,1.447158031,2.041396633,0.6286979,-1.544927191,26.92756653,1.581433716,3.311202704,SP16
Fooden et al 1993,ES131,CC32,Borneo,Mindanao,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,5860.417936,6986.569973,199.9852395,266.7874605,122,51,0.17576881,3.81E-05,125.081,7.736,3.767928589,4.989138224,2.537820354,0.761584375,-1.599292724,26.03913689,1.84786828,3.377387944,SP16
Fooden et al 1993,ES132,CC36,Luzon,Mindoro,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,10590.79023,10420.92415,466.1223403,412.5336734,12,4,-0.016169055,0.000553205,121.104,13.057,4.024928366,3.988335956,1.139910556,0.713971582,-1.648557192,26.35957336,2.020499848,3.377892928,SP16
Fooden et al 1993,ES133,CC34,Sumatra,Musala,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,5962.627387,5564.144099,186.1222118,70.99217417,79,3,-0.069168049,6.66E-05,98.4737,1.6635,3.775437671,1.888179494,1.114644339,0.743349121,-1.671130631,25.74843597,1.627770404,3.557367638,SP16
Fooden et al 1993,ES136,CC35,Mindanao,Negros,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,6986.569973,7032.203491,266.7874605,189.6638235,51,34,0.006510367,5.00E-05,123.011,9.947,3.844264013,4.135768515,1.643462547,0.665694336,-1.559678845,26.83527756,1.894395687,3.23713956,SP16
Fooden et al 1993,ES137,CC34,Sumatra,Nias,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,5962.627387,5866.486569,186.1222118,216.1568331,79,10,-0.016255306,0.000148097,97.55,1.1,3.775437671,3.615043608,2.029387836,0.718591748,-1.601084138,26.34178925,1.578565522,3.512751831,SP16
Fooden et al 1993,ES139,CC32,Borneo,Palawan,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,5860.417936,7133.688755,199.9852395,367.2870882,122,8,0.196607536,0.0003409,118.574,9.668,3.767928589,4.085968077,2.161370997,0.712584814,-1.651018274,26.88278389,1.788943049,3.210636425,SP16
Fooden et al 1993,ES140,CC36,Luzon,Panay,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,10590.79023,8465.179897,466.1223403,49.91925023,12,2,-0.22402351,0.000178809,122.471,11.221,4.024928366,4.079579167,2.139882233,0.686468945,-1.488002265,26.71427536,1.947757641,3.449267043,SP16
Fooden et al 1993,ES143,CC31,Mainland Asia (SE Asia),Phangan,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,5252.900556,4742.335872,263.575083,147.9304369,33,2,-0.102250597,0.000562815,100.0182,9.7479,3.720399179,2.096910013,1.683056048,0.720964746,-1.694367181,27.25888634,1.93009846,3.21285319,SP16
Fooden et al 1993,ES144,CC31,Mainland Asia (SE Asia),Phi Phi Don,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,6529.922065,7152.947016,281.0434359,190.787093,59,3,0.091129434,0.000268537,98.777,7.7507,3.814907998,0.98811284,1.414990051,0.559772949,-1.168301678,27.50696373,1.806099487,3.322426052,SP16
Fooden et al 1993,ES146,CC31,Mainland Asia (SE Asia),Pinang,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,6529.922065,5277.199653,281.0434359,116.0442043,59,6,-0.21299942,0.000111988,100.259,5.38,3.814907998,2.469822016,0.398113692,0.645926758,-1.848093191,27.02316475,1.637953717,3.409214338,SP16
Fooden et al 1993,ES147,CC31,Mainland Asia (SE Asia),Pinang,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,6529.922065,5568.213112,281.0434359,625.9403012,59,2,-0.159320812,0.006349753,100.259,5.38,3.814907998,2.469822016,0.398113692,0.645926758,-1.848093191,27.02316475,1.637953717,3.409214338,SP16
Fooden et al 1993,ES148,CC31,Mainland Asia (SE Asia),Pintu Gedong,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,8001.316453,5900.27839,282.7951725,27.0073462,26,2,-0.30460655,5.85E-05,101.2459,2.9343,3.903161447,1.230448921,0.853150436,0.605236084,-1.684690212,27.09473038,1.411471817,3.319699314,SP16
Fooden et al 1993,ES151,CC36,Luzon,Samar,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,6627.752975,5934.201238,189.5687575,183.6974183,9,2,-0.110533395,0.000570027,125.148,11.67,3.821366313,4.128043674,1.238071206,0.758182959,-1.628387108,26.16948318,2.068737717,3.536754613,SP16
Fooden et al 1993,ES152,CC31,Mainland Asia (SE Asia),Samui,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,8001.316453,7196.406241,282.7951725,35.91901539,26,2,-0.106024317,6.05E-05,99.9912,9.5167,3.903161447,2.359266165,1.222742476,0.685084619,-1.703582716,27.86453629,1.982121448,3.221857423,SP16
Fooden et al 1993,ES156,CC31,Mainland Asia (SE Asia),Siantan,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,8001.316453,7926.504182,282.7951725,14.1244453,26,2,-0.009393981,4.96E-05,106.2435,3.1669,3.903161447,2.020361283,2.421605572,0.754639697,-1.626065752,26.76247787,1.895797178,3.379622736,SP16
Fooden et al 1993,ES157,CC34,Sumatra,Simeulue,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,5962.627387,6778.111126,186.1222118,135.1446238,79,11,0.128187247,4.85E-05,96.088,2.614,3.775437671,3.244029589,2.056908661,0.66776377,-1.52947759,26.86403275,1.587420119,3.51314822,SP16
Fooden et al 1993,ES158,CC31,Mainland Asia (SE Asia),Singapore,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,6529.922065,5743.422923,281.0434359,212.979967,59,5,-0.128339648,0.000306417,103.794,1.364,3.814907998,2.72916479,0.000434077,0.492424561,-1.78454074,26.93738365,1.645462381,3.36334871,SP16
Fooden et al 1993,ES159,CC32,Borneo,Subi-kecil,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,5860.417936,6019.583321,199.9852395,849.3338769,122,2,0.02679712,0.009963463,108.8544,3.0376,3.767928589,0.977723605,2.113946693,0.532731689,-1.519982349,27.19322968,1.820419097,3.439016728,SP16
Fooden et al 1993,ES161,CC31,Mainland Asia (SE Asia),Sumatra,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,6529.922065,5962.627387,281.0434359,186.1222118,59,79,-0.090883788,4.37E-05,101.6,-0.4,3.814907998,5.675418113,1.826081285,0.775979541,-1.333594233,25.93057442,1.519437698,3.392263564,SP16
Fooden et al 1993,ES162,CC33,Java,Sumba,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,7465.667565,6049.661665,297.4665508,43.72236367,70,3,-0.210312506,4.01E-05,120.05,-9.6667,3.873068648,4.04373942,2.681242142,0.496743506,-1.689853736,26.19193077,1.938149917,3.091509946,SP16
Fooden et al 1993,ES163,CC33,Java,Sumbawa,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,7465.667565,6458.945594,297.4665508,243.7116886,70,10,-0.144848769,0.000165053,117.455,-8.738,3.873068648,4.157940056,2.376578782,0.692705908,-1.653757994,25.34008408,1.808793206,3.180560138,SP16
Fooden et al 1993,ES166,CC31,Mainland Asia (SE Asia),Tarutao,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,6529.922065,6015.294666,281.0434359,259.5971678,59,7,-0.082089672,0.000297462,99.654,6.61,3.814907998,2.174059808,1.146159056,0.744856836,-1.82216643,27.19441414,1.763975588,3.347285123,SP16
Fooden et al 1993,ES167,CC33,Java,Timor,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,7465.667565,6606.719621,297.4665508,211.2318136,70,6,-0.122227598,0.000193051,124.451,-9.649,3.873068648,4.453595038,2.653213479,0.621991357,-1.580619224,24.70981789,1.983728822,3.134719602,SP16
Fooden et al 1993,ES169,CC31,Mainland Asia (SE Asia),Tioman,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,6529.922065,5014.045915,281.0434359,116.949133,59,8,-0.264151851,9.94E-05,104.17,2.79,3.814907998,2.357934847,1.591075743,0.699082178,-1.633141004,25.15542412,1.830075968,3.429162611,SP16
Fooden et al 1993,ES170,CC34,Sumatra,Tuangku,Mammals,Primata,Cercopithecidae,Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,Omn,7681.212855,5968.255375,233.9592737,3.888114251,54,2,-0.252322806,1.74E-05,97.272,2.1617,3.8854298,2.315760491,1.652256013,0.77461875,-1.632727192,26.69218254,1.594376776,3.54763934,SP16
Struhsaker 2010,ES176,CC37,Cameroon,Bioko,Mammals,Primata,Cercopithecidae,Piliocolobus preussi,Piliocolobus badius preussi,Piliocolobus badius pennantii,Herb,5807.665375,6640.577971,413.0258925,236.1329601,4,2,0.134020342,0.001896645,8.7,3.5,3.764001585,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP17
"Butynski et al. 2009, Colyn 1994",ES178,CC38,Central Africa,Bioko,Mammals,Primata,Cercopithecidae,Cercopithecus nictitans,Cercopithecus nictitans nictitans,Cercopithecus nictitans martini,Omn,5502.5,4600,919.557,661.202,38,34,-0.179146231,0.001342621,8.7,3.5,3.740560051,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP18
"Butynski et al. 2009, Colyn 1994",ES179,CC39,Central Africa,Bioko,Mammals,Primata,Cercopithecidae,Cercopithecus pogonias,Cercopithecus pogonias grayi,Cercopithecus pogonias pogonias,Omn,3000,3250,314,517.027,5,84,0.080042708,0.002492309,8.7,3.5,3.477121255,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP19
"Butynski et al. 2009, Sabater Pi 1973",ES180,CC40,Equatorial Guinea,Bioko,Mammals,Primata,Cercopithecidae,Colobus satanas,Colobus satanas,Colobus satanas satanas,Herb,7036.667,9250,1375.875,1200,3,19,0.273488931,0.013629689,8.7,3.5,3.847366999,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP20
"Eisentraut, 1973; Oates et al. 1994; Butynski et al. 2009",ES181,CC41,Cameroon (West),Bioko,Mammals,Primata,Cercopithecidae,Colobus satanas,Colobus satanas,Colobus satanas satanas,Herb,10900,9250,398.2840758,1613.91,2,19,-0.164139238,0.002269797,8.7,3.5,4.037426498,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP20
Bromham and Cardillo 2007,ES182,CC42,"Honshu, Japan",Awashima island,Mammals,Primata,Cercopithecidae,Macaca fuscata,Macaca fuscata,Macaca fuscata,Herb,10050,8950,1952.944,1481.036,206,29,-0.115919102,0.001127558,139.241,38.464,4.002166062,0.993876915,1.278776458,0.609639697,-1.504604188,12.34145832,2.914472897,3.317958925,SP21
Bromham and Cardillo 2007,ES183,CC43,Shikoku (Japan),Awashima island,Mammals,Primata,Cercopithecidae,Macaca fuscata,Macaca fuscata,Macaca fuscata,Herb,9700,8950,565.685,1481.036,3,29,-0.080472353,0.002077915,139.241,38.464,3.986771734,0.993876915,1.278776458,0.609639697,-1.504604188,12.34145832,2.914472897,3.317958925,SP21
Bromham and Cardillo 2007,ES184,CC44,Kyushu,Kojima Island,Mammals,Primata,Cercopithecidae,Macaca fuscata,Macaca fuscata,Macaca fuscata,Herb,9300,7475,1203.363,825.955,303,33,-0.218450281,0.000425235,131.3758,31.4523,3.968482949,-0.522878745,-0.521433504,0.763568311,-2.063864081,17.22956657,2.842257762,3.405199446,SP21
Bromham and Cardillo 2007,ES185,CC45,Honshu,Shodoshima,Mammals,Primata,Cercopithecidae,Macaca fuscata,Macaca fuscata,Macaca fuscata,Herb,10050,9800,1952.944,2134.945,206,38,-0.025190249,0.001432236,134.2902,34.51,4.002166062,2.185542155,1.049256797,0.598874951,-1.991462625,14.63802147,2.908096924,3.174234298,SP21
Bromham and Cardillo 2007,ES186,CC44,Kyushu,Yakushima,Mammals,Primata,Cercopithecidae,Macaca fuscata,Macaca fuscata,Macaca fuscata yakui,Herb,9300,7400,1203.363,884.355,303,8,-0.2285344,0.00184051,130.5,30.3333,3.968482949,2.73239376,1.785336955,0.820676758,-1.781754721,14.59250164,2.799059356,3.511628066,SP21
"Bromham and Cardillo 2007, Fooden 2000",ES187,CC46,"India, China, SE Asia",Taiwan,Mammals,Primata,Cercopithecidae,Macaca mulatta,Macaca mulatta,Macaca cyclopis,Herb,6520,5470,1831.046,194.5082638,58,11,-0.17559576,0.001474751,120.66,23.776,3.814247596,4.537907204,2.154427017,0.599242627,-1.673889196,20.42777443,2.607300239,3.325638762,SP12
Bronham and Cardillo 2007,ES188,CC47,Indonesia,Mentawai,Mammals,Primata,Cercopithecidae,Macaca nemestrina,Macaca nemestrina nemestrina,Macaca pagensis,Herb,8862.5,6275,918.431,1520.28,18,2,-0.345255407,0.029945391,98.975,-1.413,3.947556248,3.605305046,2.156854928,0.800376855,-1.483556302,26.02575684,1.546056592,3.541809887,SP22
Bromham and Cardillo 2007,ES189,CC48,India,Sri Lanka,Mammals,Primata,Cercopithecidae,Macaca radiata,Macaca radiata,Macaca sinica,Herb,5260,4430.259,690.507,460.431,27,86,-0.171672979,0.00076386,80.714,7.74,3.720985744,4.816970038,1.954247335,0.739554199,-1.813248368,25.91430664,2.014351606,3.317533479,SP23
"Butynski et al. 2009, Owens 2013",ES190,CC49,Cameroon,Bioko,Mammals,Primata,Cercopithecidae,Mandrillus leucophaeus,Mandrillus leucophaeus leucophaeus,Mandrillus leucophaeus poensis,Omn,22250,14250,813.0110721,2493.643,2,65,-0.445585102,0.001138693,8.7,3.5,4.347330015,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP24
Bronham and Cardillo 2007,ES191,CC50,Borneo,Mentawai,Mammals,Primata,Cercopithecidae,Nasalis larvatus,Nasalis larvatus,Simias concolor,Herb,15110,7975,552.1167326,283.5838033,94,6,-0.639045128,0.000224945,98.975,-1.413,4.179264464,3.605305046,2.156854928,0.800376855,-1.483556302,26.02575684,1.546056592,3.541809887,SP13
"Schultz 1938, Hadi et al 2009",ES192,CC51,Borneo,Siberut,Mammals,Primata,Cercopithecidae,Nasalis larvatus,Nasalis larvatus,Simias concolor,Herb,20473.75,7750,2885.401,141.421,8,2,-0.971450734,0.002649211,98.9355,-1.397,4.311197396,3.605305046,2.156854928,0.800376855,-1.483556302,26.02575684,1.546056592,3.541809887,SP13
"Butynski et al. 2009, Smith and Jungers 1997",ES193,CC52,Cameroon,Bioko,Mammals,Primata,Cercopithecidae,Piliocolobus badius,Piliocolobus badius badius,Procolobus pennantii pennantii,Herb,8285,10500,302.7324374,373.3705247,39,2,0.236928606,0.00066646,8.7,3.5,3.918292513,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP25
"Bronham and Cardillo 2007, Delson et al. 2000, Smith et al 1997",ES194,CC53,Java,Mentawai,Mammals,Primata,Cercopithecidae,Presbytis comata,Presbytis comata,Presbytis potenziani,Herb,6695,6273.429,244.6341181,1058.036,10,9,-0.065037884,0.003293962,98.975,-1.413,3.825750581,3.605305046,2.156854928,0.800376855,-1.483556302,26.02575684,1.546056592,3.541809887,SP14
"Bronham and Cardillo 2007, Delson et al. 2000, Smith et al 1997",ES196,CC54,Malay Peninsula,Natuna,Mammals,Primata,Cercopithecidae,Presbytis femoralis,Presbytis femoralis,Presbytis natunae,Herb,6225,4914,227.4604011,346.312,41,4,-0.236485168,0.001274231,108.2022,3.9098,3.794139356,3.235528447,2.361729724,0.665919434,-1.607906505,27.05906487,1.861500482,3.373213766,SP26
"Bronham and Cardillo 2007, Delson et al. 2000",ES197,CC55,Malay Peninsula,Bintan,Mammals,Primata,Cercopithecidae,Presbytis siamensis,Presbytis melalophos siamensis,Presbytis melalophos rhionis,Omn,6876.667,5471.25,465.009,998.877,3,4,-0.228626977,0.009857012,104.5003,1.076,3.837377994,3.069298012,1.322239975,0.58124502,-1.737796853,26.94791031,1.616074178,3.392021019,SP27
