"Reference","Mainland","Island","Class","Order","Family","Binomial","Species_main","Species_island","Diet","Sex","Measure","Mean_m","Mean_i","sd_m","sd_i","N_m","N_i","Mean_m_male","Mean_m_female","sd_m_male","sd_m_female","N_m_male","N_m_female","Mean_i_male","Mean_i_female","sd_i_male","sd_i_female","N_i_male","N_i_female","Long_i","Lat_i","Island_km2","Dist_near_mainland","Archipielago","Allometry","Phylogeny","Data_source_type","Paired","NDVI_0.1","SDNDVI_0.1","tmean_0.1","tseas_0.1","prec_0.1","NDVI_0.5","SDNDVI_0.5","tmean_0.5","tseas_0.5","prec_0.5","NDVI_1","SDNDVI_1","tmean_1","tseas_1","prec_1","NDVI","SDNDVI","tmean","tseas","prec","pseas","Mean_m_pooled","Mean_i_pooled","sd_m_combined","sd_i_combined"
"Pigot et al. 2020","Guyana","Trinidad","Birds","Passeriformes","Pipridae","Manacus manacus","Manacus manacus","Manacus manacus","FruiNect","Male","Wing Length",51.75,52.75,2.217,2.63,4,4,51.75,NA,2.217355783,NA,4,NA,52.75,NA,2.62995564,NA,4,NA,-61.246,10.431,3.68376726142531,1.17612021105609,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Conspecific","No island rule","Yes",0.8334029296875,0.00881965255737305,26.0802631378174,59.2613754272461,2137.75,0.7579107421875,0.0148907470703125,26.3593311309814,57.3934478759766,1933.50439453125,0.7051646484375,0.0156590423583984,26.2314491271973,58.661205291748,1832.16650390625,0.7579107421875,-1.79885568486389,26.3593311309814,1.75886231550375,3.28634516348873,NA,51.75,52.75,2.217,2.63
"Higgins, Peter and Steele 2001","WA, NT, Australia","Melville","Birds","Passeriformes","Meliphagidae","Manorina flavigula","Manorina flavigula lutea","Manorina flavigula melvillensis","","Male","Weight",67.2,58.3,6.85,6.59,7,4,67.2,NA,6.85,NA,7,NA,58.3,NA,6.59,NA,4,NA,130.933,-11.55,3.76237842931196,1.38918381030816,"No","Weight","Conspecific","No island rule","Yes",0.62177861328125,0.018655061340332,27.1329116821289,156.3916015625,1615.26000976562,0.602671142578125,0.0181818115234375,27.1399765014648,158.150588989258,1654.68005371094,0.595040283203125,0.0206339508056641,27.137975692749,153.870788574219,1652.67126464844,0.602671142578125,-1.71711038061259,27.1399765014648,2.19907081366754,3.21871403174277,NA,67.2,58.3,6.85,6.59
"McLaughlin and Roughgarden 1989","Puerto Rico","Anguilla","Birds","Passeriformes","Mimidae","Margarops fuscatus","Margarops fuscatus","Margarops fuscatus","","Unsexed","Weight",100.7,96.2,8.4,9.2,28,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-63.04,18.226,1.95904139232109,2.40654188354623,"No","Weight","Conspecific","No island rule","No",0.56059052734375,0.015797087097168,26.636022567749,89.5113525390625,946.650024414062,0.502706396484375,0.0159701568603516,26.6570777893066,93.5928268432617,976.824462890625,0.502706396484375,0.0159701568603516,26.6570777893066,93.5928268432617,976.824462890625,0.56059052734375,-1.77476602585219,26.636022567749,1.95187811947686,2.97618945043089,NA,100.7,96.2,8.4,9.2
"McLaughlin and Roughgarden 1989, Terborgh et al. 1978","Puerto Rico","Desirade","Birds","Passeriformes","Mimidae","Margarops fuscatus","Margarops fuscatus","Margarops fuscatus","","Unsexed","Weight",100.7,92.5,8.4,7.1,28,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.054,16.315,1.31470969295517,0.986816504585536,"No","Weight","Conspecific","No island rule","No",0.639438916015625,0.0136145294189453,26.5128746032715,101.801177978516,1065.91003417969,0.612232421875,0.0455769378662109,26.5639820098877,103.455535888672,1289.23620605469,0.66428759765625,0.0288975830078125,26.2798843383789,106.998069763184,1409.91271972656,0.639438916015625,-1.83521516416187,26.5128746032715,2.00775280340947,3.02772055055532,NA,100.7,92.5,8.4,7.1
"Faaborg and Winters 1979","Puerto Rico","Mona","Birds","Passeriformes","Mimidae","Margarops fuscatus","Margarops fuscatus","Margarops fuscatus","","Unsexed","Weight",100.7,100.2,8.4,8.4,28,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-67.896,18.0868,1.75587485567249,1.82802151728869,"No","Weight","Conspecific","No island rule","No",0.651172607421875,0.014474983215332,26.1889152526855,122.685127258301,1016.15997314453,0.6688060546875,0.0152169631958008,26.1010475158691,121.158744812012,1024.03503417969,0.66670244140625,0.0138147445678711,25.5698089599609,122.424713134766,1495.77722167969,0.651172607421875,-1.81036981335745,26.1889152526855,2.08879191772989,3.0069620839173,NA,100.7,100.2,8.4,8.4
"McLaughlin and Roughgarden 1989, Arendt and Arendt 1986","Puerto Rico","Montserrat","Birds","Passeriformes","Mimidae","Margarops fuscatus","Margarops fuscatus","Margarops fuscatus","","Unsexed","Weight",100.7,102.7,8.4,8.7,28,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-62.1929,16.7368,2.00860017176192,2.59769628262736,"No","Weight","Conspecific","No island rule","No",0.55591162109375,0.0143572036743164,26.2389602661133,111.139587402344,1545.05004882812,0.45953671875,0.0467602600097656,26.2332801818848,108.360961914062,1520.27502441406,0.45953671875,0.0467602600097656,26.2332801818848,108.360961914062,1520.27502441406,0.55591162109375,-1.81368785587822,26.2389602661133,2.04586878016559,3.18894255209602,NA,100.7,102.7,8.4,8.7
"McLaughlin and Roughgarden 1989","Puerto Rico","Saint Eustatius","Birds","Passeriformes","Mimidae","Margarops fuscatus","Margarops fuscatus","Margarops fuscatus","","Unsexed","Weight",100.7,99.7,8.4,5,28,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-62.969,17.486,1.32221929473392,2.48097081162945,"No","Weight","Conspecific","No island rule","No",0.615729296875,0.0205164306640625,26.2756786346436,111.717430114746,1198.80004882812,0.625435205078125,0.0190266021728516,26.0100059509277,112.172355651855,1335.119140625,0.577705224609375,0.0248467407226562,26.1378402709961,109.059440612793,1260.21936035156,0.615729296875,-1.66722977164274,26.2756786346436,2.04812093687661,3.07874675196278,NA,100.7,99.7,8.4,5
"McLaughlin and Roughgarden 1989","Puerto Rico","Saint Martin","Birds","Passeriformes","Mimidae","Margarops fuscatus","Margarops fuscatus","Margarops fuscatus","","Unsexed","Weight",100.7,99.2,8.4,4.4,28,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-63.0496,18.0738,1.93951925261862,2.41408882559963,"No","Weight","Conspecific","No island rule","No",0.530204638671875,0.0124457427978516,26.4126262664795,94.6138229370117,1022.92999267578,0.502706396484375,0.0159701568603516,26.6570777893066,93.5928268432617,976.824462890625,0.502706396484375,0.0159701568603516,26.6570777893066,93.5928268432617,976.824462890625,0.530204638671875,-1.87141520057365,26.4126262664795,1.97595459080682,3.00984591246586,NA,100.7,99.2,8.4,4.4
"Pigot et al. 2020","Ecuador","Trinidad","Birds","Passeriformes","Tyrannidae","Megarynchus pitangua","Megarynchus pitangua","Megarynchus pitangua","Invertebrate","Male","Tarsus Length",18.929,20.027,0.275,1.272,7,3,18.92857143,NA,0.27516229,NA,7,NA,20.02666667,NA,1.272255215,NA,3,NA,-61.246,10.431,3.68376726142531,1.17612021105609,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Conspecific","No island rule","Yes",0.8334029296875,0.00881965255737305,26.0802631378174,59.2613754272461,2137.75,0.7579107421875,0.0148907470703125,26.3593311309814,57.3934478759766,1933.50439453125,0.7051646484375,0.0156590423583984,26.2314491271973,58.661205291748,1832.16650390625,0.7579107421875,-1.79885568486389,26.3593311309814,1.75886231550375,3.28634516348873,NA,18.929,20.027,0.275,1.272
"Pigot et al. 2020","Ecuador","Trinidad","Birds","Passeriformes","Tyrannidae","Megarynchus pitangua","Megarynchus pitangua","Megarynchus pitangua","Invertebrate","Male","Wing Length",114.286,112,3.684,3.464,7,3,114.2857143,NA,3.683941988,NA,7,NA,112,NA,3.464101615,NA,3,NA,-61.246,10.431,3.68376726142531,1.17612021105609,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Conspecific","No island rule","Yes",0.8334029296875,0.00881965255737305,26.0802631378174,59.2613754272461,2137.75,0.7579107421875,0.0148907470703125,26.3593311309814,57.3934478759766,1933.50439453125,0.7051646484375,0.0156590423583984,26.2314491271973,58.661205291748,1832.16650390625,0.7579107421875,-1.79885568486389,26.3593311309814,1.75886231550375,3.28634516348873,NA,114.286,112,3.684,3.464
"Pigot et al. 2020","Malaysia","Java","Birds","Piciformes","Picidae","Meiglyptes grammithorax","Meiglyptes grammithorax","Meiglyptes tristis",NA,"Female","Tarsus Length",18.05,18.07,0.212,0.382,2,2,NA,18.05,NA,0.212132034,NA,2,NA,18.07,NA,0.381837662,NA,2,107.5667,-6.95,5.14236944055135,2.53148019437709,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.479420849609375,0.0200150024414063,23.4269695281982,39.8976821899414,2254.5400390625,0.662740576171875,0.0300955413818359,23.2003498077393,37.9687652587891,2360.10083007812,0.578037841796875,0.0284114013671875,25.1530380249023,37.680736541748,2092.01904296875,0.578037841796875,-1.53148428213906,25.1530380249023,1.57611938331645,3.32056563345461,NA,18.05,18.07,0.212,0.382
"Pigot et al. 2020","Malaysia","Java","Birds","Piciformes","Picidae","Meiglyptes grammithorax","Meiglyptes grammithorax","Meiglyptes tristis",NA,"Female","Wing Length",98.25,89,3.465,4.243,2,2,NA,98.25,NA,3.464823228,NA,2,NA,89,NA,4.242640687,NA,2,107.5667,-6.95,5.14236944055135,2.53148019437709,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.479420849609375,0.0200150024414063,23.4269695281982,39.8976821899414,2254.5400390625,0.662740576171875,0.0300955413818359,23.2003498077393,37.9687652587891,2360.10083007812,0.578037841796875,0.0284114013671875,25.1530380249023,37.680736541748,2092.01904296875,0.578037841796875,-1.53148428213906,25.1530380249023,1.57611938331645,3.32056563345461,NA,98.25,89,3.465,4.243
"Pigot et al. 2020","USA","Hispaniola","Birds","Piciformes","Picidae","Melanerpes aurifrons","Melanerpes aurifrons","Melanerpes striatus","Omnivore","Both","Tarsus Length",23.85,23.4,1.07857931233738,2.2015146301652,4,4,24.05,23.65,1.48492424,1.060660172,2,2,23.7,23.1,2.121320344,3.111269837,2,2,-71.514,18.942,4.86881483175657,2.79239238997266,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.5858806640625,0.0158780364990234,24.7817306518555,117.989288330078,1297.06994628906,0.5988349609375,0.0147723205566406,23.2856273651123,117.682167053223,1385.51525878906,0.61261640625,0.0168235610961914,23.2234516143799,120.403549194336,1105.18823242188,0.61261640625,-1.7490055208426,23.2234516143799,2.08063928902145,3.04343625208464,NA,23.85,23.4,1.07857931233738,2.2015146301652
"Pigot et al. 2020","USA","Hispaniola","Birds","Piciformes","Picidae","Melanerpes aurifrons","Melanerpes aurifrons","Melanerpes striatus","Omnivore","Both","Wing Length",129.75,113.5,2.36290781325808,10.4721853812586,4,4,128,131.5,0,2.121320344,2,2,110.5,116.5,10.60660172,13.43502884,2,2,-71.514,18.942,4.86881483175657,2.79239238997266,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.5858806640625,0.0158780364990234,24.7817306518555,117.989288330078,1297.06994628906,0.5988349609375,0.0147723205566406,23.2856273651123,117.682167053223,1385.51525878906,0.61261640625,0.0168235610961914,23.2234516143799,120.403549194336,1105.18823242188,0.61261640625,-1.7490055208426,23.2234516143799,2.08063928902145,3.04343625208464,NA,129.75,113.5,2.36290781325808,10.4721853812586
"Pigot et al. 2020","Mexico","Cuba","Birds","Piciformes","Picidae","Melanerpes chrysogenys","Melanerpes chrysogenys","Melanerpes superciliaris","Invertebrate","Both","Tarsus Length",20.125,23.05,1.49749791322763,1.58640053776428,4,4,21.05,19.2,1.767766953,0.424264069,2,2,24,22.1,0.141421356,1.979898987,2,2,-77.781,21.521,5.02450824385764,2.290036838508,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.679513623046875,0.0189955291748047,25.3987674713135,197.46174621582,1381,0.59970009765625,0.0176262054443359,25.4860000610352,203.954940795898,1325.49084472656,0.62180009765625,0.0223399063110352,25.5158214569092,195.576690673828,1284.04504394531,0.62180009765625,-1.63190089159322,25.5158214569092,2.29131709321764,3.10858025893047,NA,20.125,23.05,1.49749791322763,1.58640053776428
"Pigot et al. 2020","Mexico","Cuba","Birds","Piciformes","Picidae","Melanerpes chrysogenys","Melanerpes chrysogenys","Melanerpes superciliaris","Invertebrate","Both","Wing Length",116.5,142.5,1.29099444866769,4.43471156496767,4,4,117.5,115.5,0.707106781,0.707106781,2,2,145,140,1.414213562,5.656854249,2,2,-77.781,21.521,5.02450824385764,2.290036838508,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.679513623046875,0.0189955291748047,25.3987674713135,197.46174621582,1381,0.59970009765625,0.0176262054443359,25.4860000610352,203.954940795898,1325.49084472656,0.62180009765625,0.0223399063110352,25.5158214569092,195.576690673828,1284.04504394531,0.62180009765625,-1.63190089159322,25.5158214569092,2.29131709321764,3.10858025893047,NA,116.5,142.5,1.29099444866769,4.43471156496767
"Pigot et al. 2020","Central America (Costa Rica and Nicaragua)","Jamaica","Birds","Piciformes","Picidae","Melanerpes hoffmannii","Melanerpes hoffmannii","Melanerpes radiolatus","Omnivore","Both","Tarsus Length",20.25,23.625,1.50000000009033,0.8261355821339,4,4,20,20.5,1.414213562,2.121320344,2,2,23.95,23.3,1.060660172,0.707106781,2,2,-77.285,18.1217,4.04107671971548,2.79934123880936,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.768446142578125,0.0122454879760742,22.9601039886475,102.181838989258,1701,0.750216015625,0.010437523651123,23.3133926391602,110.115753173828,1697.89038085938,0.738866845703125,0.0109486892700195,24.0266151428223,108.189514160156,1777.98828125,0.738866845703125,-1.92267973270903,24.0266151428223,2.03418517053893,3.24992889420156,NA,20.25,23.625,1.50000000009033,0.8261355821339
"Pigot et al. 2020","Costa Rica and Nicaragua","Jamaica","Birds","Piciformes","Picidae","Melanerpes hoffmannii","Melanerpes hoffmannii","Melanerpes radiolatus","Omnivore","Both","Wing Length",118,132.75,5.09901951374191,4.57347424470038,4,4,120.5,115.5,6.363961031,3.535533906,2,2,136.5,129,2.121320344,1.414213562,2,2,-77.285,18.1217,4.04107671971548,2.79934123880936,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.768446142578125,0.0122454879760742,22.9601039886475,102.181838989258,1701,0.750216015625,0.010437523651123,23.3133926391602,110.115753173828,1697.89038085938,0.738866845703125,0.0109486892700195,24.0266151428223,108.189514160156,1777.98828125,0.738866845703125,-1.92267973270903,24.0266151428223,2.03418517053893,3.24992889420156,NA,118,132.75,5.09901951374191,4.57347424470038
"Pigot et al. 2020","Australia","Tasmania","Birds","Passeriformes","Petroicidae","Melanodryas cucullata","Melanodryas cucullata","Melanodryas vittata","Invertebrate","Male","Tarsus Length",22.3,23.867,1.131,0.404,2,3,22.3,NA,1.13137085,NA,2,NA,23.86666667,NA,0.404145188,NA,3,NA,146.5,-42.1,4.80317698254222,2.38021305126818,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.655225146484375,0.00678854064941406,7.75988245010376,351.682373046875,1121.66003417969,0.6280126953125,0.0134871017456055,8.81951236724854,360.283264160156,882.468811035156,0.698959326171875,0.0104175621032715,8.77623271942139,327.989532470703,1452.6142578125,0.698959326171875,-1.94242661746699,8.77623271942139,2.51585998376426,3.16215030256729,NA,22.3,23.867,1.131,0.404
"Pigot et al. 2020","Australia","Tasmania","Birds","Passeriformes","Petroicidae","Melanodryas cucullata","Melanodryas cucullata","Melanodryas vittata","Invertebrate","Male","Wing Length",92.5,86,2.121,3.464,2,3,92.5,NA,2.121320344,NA,2,NA,86,NA,3.464101615,NA,3,NA,146.5,-42.1,4.80317698254222,2.38021305126818,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.655225146484375,0.00678854064941406,7.75988245010376,351.682373046875,1121.66003417969,0.6280126953125,0.0134871017456055,8.81951236724854,360.283264160156,882.468811035156,0.698959326171875,0.0104175621032715,8.77623271942139,327.989532470703,1452.6142578125,0.698959326171875,-1.94242661746699,8.77623271942139,2.51585998376426,3.16215030256729,NA,92.5,86,2.121,3.464
"Higgins and Peter 2002","n NT, Qld & nw NSW, Australia","King Island","Birds","Passeriformes","Petroicidae","Melanodryas cucullata","Melanodryas cucullata picata","Melanodryas vittata kingi","","Male","Weight",19.5,28.5,2.37,2.47,11,9,19.5,NA,2.37,NA,11,NA,28.5,NA,2.47,NA,9,NA,143.983,-39.8666,3.04060234011407,1.93752290693622,"No","Weight","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.72888662109375,0.0209152404785156,13.4728784561157,254.901550292969,1007.42999267578,0.607816455078125,0.0203521942138672,13.5845718383789,251.405975341797,978.731262207031,0.607816455078125,0.0203521942138672,13.5845718383789,251.405975341797,978.731262207031,0.607816455078125,-1.67055748897574,13.5845718383789,2.40037559565356,2.9906634605853,NA,19.5,28.5,2.37,2.47
"Grant 1965","Nayarit (Mexico)","Tres Marias","Birds","Passeriformes","Mimidae","Melanotis caerulescens","Melanotis caerulescens","Melanotis caerulescens","","Both","Wing Length",112.215,108.833698630137,4.05281773987587,3.80356393795832,50,73,114.17,110.26,3.65,3.5,25,25,109.82,106.82,3.99,2.4,49,24,-106.552,21.609,2.16221180985945,1.93952424448053,"Yes","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Conspecific","No island rule","Yes",0.59757080078125,0.0223608688354492,22.4930686950684,275.921966552734,700.340026855469,0.5943431640625,0.0225701629638672,22.9059085845947,279.467956542969,642.174255371094,0.5810349609375,0.0346773803710938,22.9155673980713,274.659423828125,690.838195800781,0.59757080078125,-1.63151100901579,22.4930686950684,2.44078627667666,2.84530894848948,NA,112.215,108.833698630137,4.05281773987587,3.80356393795832
"Nelson 1898","Mexico","Maria Madre","Birds","Passeriformes","Mimidae","Melanotis caerulescens","Melanotis caerulescens","Melanotis caerulescens longirostiis","","Both","Wing Length",113.6,105.45,NA,NA,5,4,115.5,106,NA,NA,4,1,104.6,108,NA,NA,3,1,-106.558,21.61,2.30102999566398,2.0000043429231,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Conspecific","No island rule","Yes",0.59757080078125,0.0223608688354492,22.4930686950684,275.921966552734,700.340026855469,0.5943431640625,0.0225701629638672,22.9059085845947,279.467956542969,642.174255371094,0.5810349609375,0.0346773803710938,22.9155673980713,274.659423828125,690.838195800781,0.59757080078125,-1.63151100901579,22.4930686950684,2.44078627667666,2.84530894848948,NA,113.6,105.45,NA,NA
