"Reference","ID","CommonControl","Mainland","Island","Class","Order","Family","Binomial","Species_main","Species_island","guild","Sex","Measure","Mean_m","Mean_i","sd_m","sd_i","N_m","N_i","RR","var","Long_i","Lat_i","logmass","Island_km2","Dist_near_mainland","NDVI","SDNDVI","tmean","tseas","prec","Archipielago","Phylogeny","Data_source_type"
"Meiri et al 2006","ES699","CC288","NW America W. of the Rockies, 55-60N","Prince of Wales","Mammals","Carnivora","Canidae","Canis lupus","Canis lupus","Canis lupus","Carn","Both","CBL",39370.4318086396,35539.5565584299,1536.74884078052,1202.78711125241,6,26,-0.102368727461172,0.00029798357412884,-132.867,55.726,4.59517017808921,3.82445127003661,0.845160077651946,0.63933564453125,-1.40447162084549,6.14069986343384,2.70336968549309,3.52471611961819,"No","Conspecific","Island rule"
"Meiri et al 2006","ES700","CC4","NW America W. of the Rockies, 55-60N","Prince of Wales","Mammals","Carnivora","Mustelidae","Lontra canadensis","Lontra canadensis","Lontra canadensis","Carn","Male","CBL",7504.41257759865,8391.36233284033,214.598449383449,36.1107864109657,4,6,0.111711691867295,0.000207523562864649,-132.867,55.726,3.87531670266963,3.82445127003661,0.845160077651946,0.63933564453125,-1.40447162084549,6.14069986343384,2.70336968549309,3.52471611961819,"No","Conspecific","Island rule"
"Meiri et al 2006","ES701","CC5","NW America W. of the Rockies, 55-60N","Prince of Wales","Mammals","Carnivora","Mustelidae","Martes americana","Martes americana","Martes americana","Carn","Both","CBL",1341.06618902745,1439.8191233481,71.2746778043594,82.6649351057725,21,20,0.0710525358686437,0.0002993238529575,-132.867,55.726,3.12745021321327,3.82445127003661,0.845160077651946,0.63933564453125,-1.40447162084549,6.14069986343384,2.70336968549309,3.52471611961819,"No","Conspecific","Island rule"
"Meiri et al 2006","ES702","CC6","NW America W. of the Rockies, 55-60N","Prince of Wales","Mammals","Carnivora","Mustelidae","Mustela erminea","Mustela erminea","Mustela erminea","Carn","Both","CBL",106.045223776188,122.530062028688,8.73583436383282,6.51176327377941,46,25,0.144490761668531,0.000260498333138013,-132.867,55.726,2.02549111288693,3.82445127003661,0.845160077651946,0.63933564453125,-1.40447162084549,6.14069986343384,2.70336968549309,3.52471611961819,"No","Conspecific","Island rule"
"Meiri et al 2006","ES703","CC7","NW America W. of the Rockies, 55-60N","Prince of Wales","Mammals","Carnivora","Mustelidae","Neovison vison","Mustela vison","Mustela vison","Carn","Both","CBL",770.10790104284,727.785600725202,47.3255220568088,34.052114890296,21,3,-0.0565241359313635,0.000909558894345158,-132.867,55.726,2.88655157912634,3.82445127003661,0.845160077651946,0.63933564453125,-1.40447162084549,6.14069986343384,2.70336968549309,3.52471611961819,"No","Conspecific","Island rule"
"Thomas and Broughton 1978","ES704","CC326","Boothia Peninsula","Prince of Wales","Mammals","Cetartiodactyla","Cervidae","Rangifer tarandus","Rangifer tarandus","Rangifer tarandus","Herb","Female","Weight",79500,69300,4762.352,3919.184,7,6,-0.137312115464429,0.00104569479402656,-132.867,55.726,4.90036712865647,3.82445127003661,0.845160077651946,0.63933564453125,-1.40447162084549,6.14069986343384,2.70336968549309,3.52471611961819,"No","Conspecific","No island rule"
"Swarth 1911","ES705","CC162","Bradfield canal and Thomas Bay","Prince of Wales  - Nunavut","Mammals","Rodentia","Cricetidae","Microtus longicaudus","Microtus macrurus","Microtus macrurus","Herb","unsexed","Length",58.2063404402161,51.8749204229222,2.89367435361924,2.42715814713307,5,11,-0.115158846541641,0.00069331411129006,-132.867,55.726,1.76497029510035,3.82445127003661,0.845160077651946,0.63933564453125,-1.40447162084549,6.14069986343384,2.70336968549309,3.52471611961819,"No","Conspecific","No island rule"
"Osgood 1909","ES706","CC210","Lake Bennett, Mouth of Skeena River BC","Prince of Wales  - Nunavut","Mammals","Rodentia","Cricetidae","Peromyscus maniculatus","Peromyscus maniculatus","Peromyscus maniculatus hylaeus","Omn","unsexed","Length",32.6555881027297,35.1957969751933,1.62344234460639,1.64676426829629,26,20,0.074910678591758,0.000204516224838805,-132.867,55.726,1.51395750948616,3.82445127003661,0.845160077651946,0.63933564453125,-1.40447162084549,6.14069986343384,2.70336968549309,3.52471611961819,"No","Conspecific","No island rule"
"Thomas and Broughton 1978","ES707","CC326","Boothia Peninsula","Prince Patrick Island","Mammals","Cetartiodactyla","Cervidae","Rangifer tarandus","Rangifer tarandus","Rangifer tarandus","Herb","Female","Weight",79500,56100,4762.352,2381.176,7,7,-0.348621209131636,0.000770008647210578,-119.5,76.75,4.90036712865647,4.19997446253049,2.90309052985971,0.0442197937011719,-1.87562781896158,-17.7840595245361,3.15177204261108,2.03574657944223,"No","Conspecific","No island rule"
"Ceríaco et al. 2015","ES708","CC374","Africa","Principe","Mammals","Eulipotyphla","Soricidae","Crocidura poensis","Crocidura poensis","Crocidura fingui","Omn","Unsexed","Weight",12.97,10.25,1.89,1.38,41,6,-0.235361292743935,0.00353897545586861,7.4,1.626,1.11293997608408,2.13353890837022,2.33365077086291,0.4961466796875,-1.47387184563869,25.1661548614502,1.89407536003192,3.31952453204368,"No","Phylogeny: Ceríaco, L. M. et al. Description of a new endemic species of shrew (Mammalia, Soricomorpha) from PrÍncipe Island (Gulf of Guinea). Mammalia 79, 325-341 (2015).","No island rule"
"Meiri et al 2006","ES709","CC350","Sumatra","Pulo kundur","Mammals","Carnivora","Viverridae","Paradoxurus hermaphroditus","Paradoxurus hermaphroditus","Paradoxurus hermaphroditus","Omn","Female","CBL",3923.29300184045,4154.22568201579,195.042881158625,194.370663644982,16,2,0.0571947001751274,0.00124905754833168,103.429,0.763,3.59365074359493,2.4983105537896,1.13036593726521,0.701740869140625,-1.43487088395431,26.9534015655518,1.53545714176044,3.34615730223201,"No","Conspecific","Island rule"
"Redfield 1976","ES710","CC178","Boundary bay (British Columbia, Canada)","Pylades","Mammals","Rodentia","Cricetidae","Peromyscus maniculatus","Peromyscus maniculatus","Peromyscus maniculatus","Omn","Both","Weight",14.8888888888889,17.3110526315789,3.5783949554956,2.08245953605305,18,19,0.150729955329902,0.00397071700033107,-123.6915,49.067,1.17286228892548,-0.259637310505756,0.681331705969166,0.73684716796875,-1.39122421085869,9.90445137023926,2.6677945907527,3.02696614147382,"No","Conspecific","Island rule"
"Yusefi 2016","ES711","CC237","Kerman","Qeshm","Mammals","Eulipotyphla","Erinaceidae","Paraechinus hypomelas","Paraechinus hypomelas","Paraechinus hypomelas","Omn","Both","CBL",585.844936051572,492.280424747848,20.7084922073779,12.4594617355396,11,17,-0.174006617192659,0.000151270870473046,55.92762,26.815065,2.76778268030353,3.17347764345299,0.40671045860979,0.087645703125,-2.43804409870731,26.827091217041,2.7707203540804,2.19694820702053,"No","Conspecific","Island rule"
"Delany 1964","ES712","CC84","Scotland","Raasay","Mammals","Rodentia","Muridae","Apodemus sylvaticus","Apodemus sylvaticus","Apodemus sylvaticus","Herb","Unsexed","Weight",21.198,22.5,1.05383895438373,1.0527449076599,242,23,0.0596084716053114,0.000105394458598889,-6.0487,57.382,1.32629488781849,1.79455775125476,0.838912027405999,0.555520556640625,-1.72467373979067,8.3818531036377,2.54317421013889,3.30218800925741,"No","Conspecific","No island rule"
"Steven 1953","ES713","CC339","Britain (Aberdeenshire, Midlothian)","Raasay","Mammals","Rodentia","Cricetidae","Myodes glareolus","Clethrionomys glareolus britannicus","Clethrionomys glareolus erica","Herb","Unsexed","Length",24.0054440264385,37.8902333264983,2.19904824159817,5.21682763461217,182,65,0.456412743948495,0.000337746886739672,-6.0487,57.382,1.38030974348363,1.79455775125476,0.838912027405999,0.555520556640625,-1.72467373979067,8.3818531036377,2.54317421013889,3.30218800925741,"No","Conspecific","No island rule"
"Steven 1953","ES714","CC375","Britain (Reigate)","Ramsey","Mammals","Rodentia","Cricetidae","Myodes glareolus","Clethrionomys glareolus britannicus","Clethrionomys glareolus britannicus","Herb","Unsexed","Length",24.4368181940941,25.1864605649185,2.50710530659651,1.53616777167512,50,12,0.0302156335908534,0.000520516405935036,-131.383,52.564,1.38804465776098,1.2148438480477,0.80624782719579,0.703226953125,-1.52078434248257,8.09847259521484,2.57137533805091,3.4502460251978,"No","Conspecific","No island rule"
"Foster 1963","ES715","CC196","British Columbia","Ramsey","Mammals","Eulipotyphla","Soricidae","Sorex monticolus","Sorex obscurus","Sorex obscurus","Inver","Unsexed","CBL",7.43973721911597,7.11217473702612,0.0764009126427847,0.0905994042870738,19,11,-0.0450274609770245,2.03025280784324e-05,-131.383,52.564,0.871557595988975,1.2148438480477,0.80624782719579,0.703226953125,-1.52078434248257,8.09847259521484,2.57137533805091,3.4502460251978,"No","Conspecific","Island rule"
"Miller and Miller 1995, West 2017","ES716","CC376","New Zealand North Island","Rangitoto","Mammals","Rodentia","Muridae","Mus musculus","Mus musculus","Mus musculus","Herb","Both","Weight",17.413,20.3,2.55,2.535,67,37,0.153403832350496,0.000741545461461439,174.864,-36.786,1.24087360002058,1.36379994547911,0.544192110765033,0.593380810546875,-1.91961398856518,15.044529914856,2.49130585404393,3.124748691197,"No","Conspecific","No island rule"
"Granjon and Cheylan 1990","ES717","CC139","Corsica","Ratino","Mammals","Rodentia","Muridae","Rattus rattus","Rattus rattus","Rattus rattus","Omn","Both","Length",133.369276826353,173.679058976759,6.27084115264281,7.79984009205582,73,14,0.264087309103025,0.000174345943564251,9.246,41.375,2.12505579628585,-1.52287874528034,0.17638069224327,0.605576953125,-1.8236754957732,16.7973308563232,2.70583347315897,2.67265192847265,"No","Conspecific","Island rule"
"Hill 1960","ES718","CC32","Malay Peninsula","Redang","Mammals","Scandentia","Tupaiidae","Tupaia glis","Tupaia glis","Tupaia glis","Inver","Unsexed","Length",174.122558149929,150.982331589036,8.63954549664276,2.31029768928549,146,6,-0.142596587830261,5.58864332395976e-05,103.011736,5.783096,2.24085503904036,1.38219721037745,1.41062541459812,0.637279248046875,-1.63370349782673,26.770170211792,1.82025443061646,3.45659375024441,"No","Conspecific","No island rule"
"Redfield 1976","ES719","CC178","Boundary bay (British Columbia, Canada)","Reid","Mammals","Rodentia","Cricetidae","Peromyscus maniculatus","Peromyscus maniculatus","Peromyscus maniculatus","Omn","Both","Weight",14.8888888888889,23.8714285714286,3.5783949554956,3.6315076234324,18,7,0.472067063931343,0.00651519542151176,-123.6194,48.9996,1.17286228892548,-0.0268721464003014,0.96852964437484,0.727174951171875,-1.52639570116722,9.96469974517822,2.68277858331354,3.04633123154112,"No","Conspecific","Island rule"
"Meiri et al 2006","ES720","CC288","NW America W. of the Rockies, 55-60N","Revillagigedo","Mammals","Carnivora","Canidae","Canis lupus","Canis lupus","Canis lupus","Carn","Both","CBL",39370.4318086396,37517.469354881,1957.2645858502,1755.39221385055,6,6,-0.0482083988911956,0.000776778027081354,-131.404,55.668,4.59517017808921,3.48058178682917,0.568319085095112,0.508264794921875,-1.53574621623173,4.88454723358154,2.75381380217385,3.45942017220757,"No","Conspecific","Island rule"
"Meiri et al 2006","ES721","CC5","NW America W. of the Rockies, 55-60N","Revillagigedo","Mammals","Carnivora","Mustelidae","Martes americana","Martes americana","Martes americana","Carn","Both","CBL",1341.06618902745,1433.19746201686,71.2746778043594,67.0573924359708,21,13,0.0664429745526701,0.000302907213217902,-131.404,55.668,3.12745021321327,3.48058178682917,0.568319085095112,0.508264794921875,-1.53574621623173,4.88454723358154,2.75381380217385,3.45942017220757,"No","Conspecific","Island rule"
"Meiri et al 2006","ES722","CC7","NW America W. of the Rockies, 55-60N","Revillagigedo","Mammals","Carnivora","Mustelidae","Neovison vison","Mustela vison","Mustela vison","Carn","Both","CBL",770.10790104284,706.836777622827,47.3255220568088,33.071947475074,21,9,-0.0857308631747607,0.000423074684477895,-131.404,55.668,2.88655157912634,3.48058178682917,0.568319085095112,0.508264794921875,-1.53574621623173,4.88454723358154,2.75381380217385,3.45942017220757,"No","Conspecific","Island rule"
"Merriam 1985b","ES723","CC377","Yakutat&Juneau","Revillagigedo","Mammals","Eulipotyphla","Soricidae","Sorex monticolus","Sorex monticolus alascensis","Sorex monticolus longicauda","Inver","unsexed","Length",11.4955321678538,12.7992922088093,0.571489744308688,0.59886176419889,16,11,0.107431420472297,0.000353484343803311,-131.404,55.668,1.06052908106095,3.48058178682917,0.568319085095112,0.508264794921875,-1.53574621623173,4.88454723358154,2.75381380217385,3.45942017220757,"No","Conspecific","No island rule"
"Merriam 1985b","ES724","CC82","Yakutat","Revillagigedo","Mammals","Eulipotyphla","Soricidae","Sorex cinereus","Sorex personatus streatori","Sorex personatus streatori","Inver","unsexed","Length",8.34876162636784,7.59434923979933,0.415050958709806,0.355329443963982,8,4,-0.094708769980229,0.000856230888361351,-131.404,55.668,0.92162206126559,3.48058178682917,0.568319085095112,0.508264794921875,-1.53574621623173,4.88454723358154,2.75381380217385,3.45942017220757,"No","Conspecific","No island rule"
"Berry 1967, Delany 1964","ES725","CC133","Scotland","Rhum","Mammals","Rodentia","Muridae","Apodemus sylvaticus","Apodemus sylvaticus","Apodemus sylvaticus","Herb","Both","Weight",21.198,30.8760000008,1.05383895438373,1.44464674532219,242,25,0.376072345508454,9.77799231400967e-05,-6.3417,57.0017,1.32629488781849,2.01953168453126,1.34244242103184,0.49782021484375,-1.90332933371306,8.62915420532227,2.53727839526423,3.28887495673912,"No","Conspecific","No island rule"
"Delany 1964","ES726","CC84","Scotland","Rhum","Mammals","Rodentia","Muridae","Apodemus sylvaticus","Apodemus sylvaticus","Apodemus sylvaticus","Herb","Unsexed","Weight",21.198,29.2,1.05383895438373,1.36622894682974,242,8,0.320261871669173,0.000283860133414325,-6.3417,57.0017,1.32629488781849,2.01953168453126,1.34244242103184,0.49782021484375,-1.90332933371306,8.62915420532227,2.53727839526423,3.28887495673912,"No","Conspecific","No island rule"
"Maharadatunkamsi et al. 2003","ES727","CC12","Flores","Rinca","Mammals","Chiroptera","Pteropodidae","Eonycteris spelaea","Eonycteris spelaea","Eonycteris spelaea","Herb","Both","Skull",115.151207544091,118.198821187703,1.97220300213636,5.50515057586563,21,2,0.0261220189741964,0.0010985996719124,119.66,-8.735,2.06126849659452,2.30588853028431,-0.521433504406157,0.6195763671875,-1.64431364393721,26.4730834960938,1.80877488501852,3.2093809523462,"No","Conspecific","No island rule"
"Granjon and Cheylan 1990","ES728","CC39","Provance ","Riou","Mammals","Rodentia","Muridae","Rattus rattus","Rattus rattus","Rattus rattus","Omn","Both","Length",169.009150212972,178.713591759416,10.4629308298607,10.1564555227216,21,8,0.0558316216338216,0.000586220726163123,5.387133,43.176057,2.2279102181014,-0.0362121726544447,0.501196242027089,0.375972387695312,-1.97461733932265,15.1357183456421,2.71392531060883,2.76252851328762,"No","Conspecific","Island rule"
"Millien and Damuth 2004","ES729","CC246","Kisuki-Cho","Rishiri","Mammals","Rodentia","Muridae","Apodemus speciosus","Apodemus speciosus","Apodemus speciosus","Herb","Unsexed","antero-posterior diameter of the lower incisor",35.6205818696926,50.6916737343117,4.60610972452921,4.19254444419119,15,25,0.352838057757704,0.00138836072371841,141.2234,45.1929,1.55170100947682,2.26245108973043,1.27877645795564,0.525244921875,-1.94667605284042,4.82317399978638,2.95891306088432,3.06653092690267,"No","Conspecific","Island rule"
"Millien and Damuth 2004","ES730","CC247","Mount Fuji (Honshu)","Rishiri","Mammals","Rodentia","Muridae","Apodemus speciosus","Apodemus speciosus","Apodemus speciosus","Herb","Unsexed","antero-posterior diameter of the lower incisor",35.6205818696926,50.6916737343117,3.99196176125865,4.19254444419119,13,25,0.352838057757704,0.00123972814345682,141.2234,45.1929,1.55170100947682,2.26245108973043,1.27877645795564,0.525244921875,-1.94667605284042,4.82317399978638,2.95891306088432,3.06653092690267,"No","Conspecific","Island rule"
"Millien and Damuth 2004","ES731","CC248","Mount Hayachine (Honshu)","Rishiri","Mammals","Rodentia","Muridae","Apodemus speciosus","Apodemus speciosus","Apodemus speciosus","Herb","Unsexed","antero-posterior diameter of the lower incisor",38.8764868428103,50.6916737343117,4.21161940797112,4.19254444419119,7,25,0.265372054434446,0.00195020367334376,141.2234,45.1929,1.58968701207425,2.26245108973043,1.27877645795564,0.525244921875,-1.94667605284042,4.82317399978638,2.95891306088432,3.06653092690267,"No","Conspecific","Island rule"
"Millien and Damuth 2004","ES732","CC249","Nikko (Honshu)","Rishiri","Mammals","Rodentia","Muridae","Apodemus speciosus","Apodemus speciosus","Apodemus speciosus","Herb","Unsexed","antero-posterior diameter of the lower incisor",45.9199195965394,50.6916737343117,2.51124560293575,4.19254444419119,5,25,0.0988626698995127,0.000871760903006459,141.2234,45.1929,1.66200111896287,2.26245108973043,1.27877645795564,0.525244921875,-1.94667605284042,4.82317399978638,2.95891306088432,3.06653092690267,"No","Conspecific","Island rule"
