tax_id,Species,BM,Diet_cat
22716921,Sylvia minula,0.011,Invertebrate
22716971,Sylvia mystacea,0.0099,Invertebrate
22716932,Sylvia nana,0.0087,Invertebrate
22716937,Sylvia nisoria,0.0225,Invertebrate
22716954,Sylvia rueppelli,0.01284,Invertebrate
22716987,Sylvia sarda,0.0098,Invertebrate
22716893,Sylvia subcaerulea,0.0146,Invertebrate
22716984,Sylvia undata,0.0108,Invertebrate
22715117,Sylvietta brachyura,0.0081,Invertebrate
22715103,Sylvietta denti,0.0084,Invertebrate
22715135,Sylvietta isabellina,0.01,Invertebrate
22730974,Sylvietta leucophrys,0.01134,Invertebrate
22715121,Sylvietta philippae,0.0086,Invertebrate
22715140,Sylvietta rufescens,0.0116,Invertebrate
22715127,Sylvietta ruficapilla,0.0111,Invertebrate
22715099,Sylvietta virens,0.0084,Invertebrate
22715131,Sylvietta whytii,0.0099,Invertebrate
22702150,Sylviorthorhynchus desmursii,0.0109,Invertebrate
22702150,Sylviorthorhynchus desmursii,0.0109,Invertebrate
22711998,Sylviparus modestus,0.00714,Invertebrate
22683569,Syma megarhyncha,0.04,Invertebrate
22683566,Syma torotoro,0.0377,Invertebrate
22707267,Symposiachrus guttula,0.0164,Invertebrate
22702301,Synallaxis albescens,0.0112,Invertebrate
22702301,Synallaxis albescens,0.0112,Invertebrate
22702311,Synallaxis albigularis,0.0154,Invertebrate
22702357,Synallaxis albilora,0.01486,Invertebrate
22702290,Synallaxis azarae,0.0169,Invertebrate
22736309,Synallaxis beverlyae,0.0162,Invertebrate
22702308,Synallaxis brachyura,0.0183,Invertebrate
22702328,Synallaxis cabanisi,0.0227,Invertebrate
22702387,Synallaxis candei,0.0153,Invertebrate
22702369,Synallaxis castanea,0.015,Invertebrate
22702363,Synallaxis cherriei,0.016,Invertebrate
22702337,Synallaxis cinerascens,0.0131,Invertebrate
22702381,Synallaxis cinnamomea,0.01837,Invertebrate
22702295,Synallaxis courseni,0.0168,Invertebrate
22702378,Synallaxis erythrothorax,0.0171,Invertebrate
22702287,Synallaxis frontalis,0.014,Invertebrate
22702287,Synallaxis frontalis,0.014,Invertebrate
22702372,Synallaxis fuscorufa,0.01596,Invertebrate
22702354,Synallaxis gujanensis,0.0181,Invertebrate
22702314,Synallaxis hypospodia,0.0169,Invertebrate
22702317,Synallaxis infuscata,0.0182,Invertebrate
22702393,Synallaxis kollari,0.01648,Invertebrate
22702324,Synallaxis macconnelli,0.0195,Invertebrate
22702350,Synallaxis maranonica,0.013,Invertebrate
22702321,Synallaxis moesta,0.02236,Invertebrate
22702341,Synallaxis propinqua,0.01989,Invertebrate
22702284,Synallaxis ruficapilla,0.0138,Invertebrate
22702360,Synallaxis rutilans,0.0167,Invertebrate
22702399,Synallaxis scutata,0.0154,Invertebrate
22702304,Synallaxis spixi,0.0126,Invertebrate
22702384,Synallaxis stictothorax,0.0102,Invertebrate
22702331,Synallaxis subpudica,0.01648,Invertebrate
22702334,Synallaxis tithys,0.0158,Invertebrate
22702366,Synallaxis unirufa,0.0179,Invertebrate
22724488,Synallaxis whitneyi,0.0162,Invertebrate
22702375,Synallaxis zimmeri,0.01296,Invertebrate
22702803,Syndactyla dimidiata,0.0294,Invertebrate
22702767,Syndactyla guttulata,0.036,Invertebrate
22702929,Syndactyla roraimae,0.02754,Invertebrate
22702777,Syndactyla ruficollis,0.031,Invertebrate
22702774,Syndactyla rufosuperciliata,0.0256,Invertebrate
22702771,Syndactyla subalaris,0.0289,Invertebrate
22678971,Synoicus adansonii,0.07405,PlantSeed
22678979,Synoicus chinensis,0.04041,PlantSeed
22678965,Synoicus ypsilophorus,0.10769,PlantSeed
22694896,Synthliboramphus antiquus,0.21772,Invertebrate
22694887,Synthliboramphus craveri,0.151,VertFishScav
62101215,Synthliboramphus hypoleucus,0.167,VertFishScav
62101249,Synthliboramphus scrippsi,0.1825,Invertebrate
22694899,Synthliboramphus wumizusume,0.198,Invertebrate
22692024,Sypheotides indicus,0.61432,Omnivore
22696913,Syrigma sibilatrix,0.463,Invertebrate
22696913,Syrigma sibilatrix,0.463,Invertebrate
22679325,Syrmaticus ellioti,1.00745,PlantSeed
22679330,Syrmaticus humiae,0.87335,PlantSeed
22679336,Syrmaticus mikado,1.14869,PlantSeed
22679346,Syrmaticus reevesii,1.20458,PlantSeed
22679346,Syrmaticus reevesii,1.20458,PlantSeed
22679340,Syrmaticus soemmerringii,1.08166,Omnivore
22692980,Syrrhaptes paradoxus,0.25643,PlantSeed
22692977,Syrrhaptes tibetanus,0.34366,PlantSeed
22725686,Systellura decussata,0.0456,Invertebrate
22725678,Systellura longirostris,0.0456,Invertebrate
45401688,Systellura roraimae,0.0456,Invertebrate
22684104,Taccocua leschenaultii,0.17469,Invertebrate
22686747,Tachornis furcata,0.0065,Invertebrate
22686742,Tachornis phoenicobia,0.0102,Invertebrate
22686751,Tachornis squamata,0.01097,Invertebrate
22699410,Tachuris rubrigastra,0.0078,Invertebrate
22696571,Tachybaptus dominicus,0.13259,Invertebrate
22696553,Tachybaptus novaehollandiae,0.219,VertFishScav
22696565,Tachybaptus pelzelnii,0.184,VertFishScav
22696545,Tachybaptus ruficollis,0.16943,Invertebrate
22733821,Tachycineta albilinea,0.0167,Invertebrate
22712065,Tachycineta albiventer,0.0177,Invertebrate
22712057,Tachycineta bicolor,0.0212,Invertebrate
22712080,Tachycineta cyaneoviridis,0.0175,Invertebrate
22712086,Tachycineta euchrysea,0.01701,Invertebrate
22712068,Tachycineta leucorrhoa,0.0153,Invertebrate
22712071,Tachycineta meyeni,0.0149,Invertebrate
22733311,Tachycineta stolzmanni,0.0113,Invertebrate
22712077,Tachycineta thalassina,0.01414,Invertebrate
22680047,Tachyeres brachypterus,3.45,Invertebrate
22680038,Tachyeres leucocephalus,3.013,Invertebrate
22680052,Tachyeres patachonicus,2.82155,Invertebrate
22680033,Tachyeres pteneres,4.73759,Invertebrate
22686788,Tachymarptis aequatorialis,0.0928,Invertebrate
22686788,Tachymarptis aequatorialis,0.0928,Invertebrate
22686774,Tachymarptis melba,0.10038,Invertebrate
22722397,Tachyphonus coronatus,0.0293,Invertebrate
22722380,Tachyphonus cristatus,0.0188,Omnivore
22722394,Tachyphonus delatrii,0.018,Omnivore
22722391,Tachyphonus luctuosus,0.013,Invertebrate
22722403,Tachyphonus phoenicius,0.021,Invertebrate
22722385,Tachyphonus rufiventer,0.019,Omnivore
22722400,Tachyphonus rufus,0.0344,Invertebrate
22722388,Tachyphonus surinamus,0.019,Omnivore
22680007,Tadorna cana,1.182,PlantSeed
22680007,Tadorna cana,1.182,PlantSeed
22680021,Tadorna cristata,1.23503,Omnivore
22680021,Tadorna cristata,1.23503,Omnivore
22680003,Tadorna ferruginea,1.23503,PlantSeed
22680024,Tadorna tadorna,1.14683,Invertebrate
22680011,Tadorna tadornoides,1.41868,Omnivore
22680015,Tadorna variegata,1.54095,Omnivore
22719682,Taeniopygia bichenovii,0.0096,PlantSeed
22719679,Taeniopygia guttata,0.01204,PlantSeed
22698852,Taeniotriccus andrei,0.0095,Invertebrate
22678564,Talegalla cuvieri,1.785,Invertebrate
22678568,Talegalla fuscirostris,1.31447,Invertebrate
22678572,Talegalla jobiensis,1.47881,Invertebrate
22722946,Tangara argyrofenges,0.019,Omnivore
22722848,Tangara arthus,0.022,FruiNect
22722812,Tangara cabanisi,0.02002,Omnivore
22722958,Tangara callophrys,0.0229,FruiNect
22722884,Tangara cayana,0.018,FruiNect
22722820,Tangara chilensis,0.01977,FruiNect
22722857,Tangara chrysotis,0.024,FruiNect
22722887,Tangara cucullata,0.0279,FruiNect
22722915,Tangara cyanicollis,0.017,FruiNect
22722830,Tangara cyanocephala,0.018,FruiNect
22722950,Tangara cyanoptera,0.02153,FruiNect
22722912,Tangara cyanotis,0.015,FruiNect
22722836,Tangara cyanoventris,0.0165,Omnivore
22722833,Tangara desmaresti,0.0204,FruiNect
22722924,Tangara dowii,0.02,Omnivore
22722823,Tangara fastuosa,0.02002,FruiNect
22722845,Tangara florida,0.0193,FruiNect
22722927,Tangara fucosa,0.021,FruiNect
22722869,Tangara guttata,0.0184,FruiNect
22722878,Tangara gyrola,0.021,FruiNect
22722936,Tangara heinei,0.0202,FruiNect
22722851,Tangara icterocephala,0.022,FruiNect
22722803,Tangara inornata,0.018,FruiNect
22722839,Tangara johannae,0.02002,Omnivore
22722909,Tangara labradorides,0.015,Invertebrate
22722918,Tangara larvata,0.02,FruiNect
22722881,Tangara lavinia,0.024,FruiNect
22722807,Tangara mexicana,0.0205,Omnivore
22722900,Tangara meyerdeschauenseei,0.026,FruiNect
22722921,Tangara nigrocincta,0.017,FruiNect
22722930,Tangara nigroviridis,0.017,Invertebrate
22722816,Tangara palmeri,0.0323,FruiNect
22722860,Tangara parzudakii,0.028,FruiNect
22722890,Tangara peruviana,0.0222,FruiNect
22722939,Tangara phillipsi,0.0199,FruiNect
22722894,Tangara preciosa,0.0228,FruiNect
22722894,Tangara preciosa,0.0228,FruiNect
22722866,Tangara punctata,0.015,FruiNect
22722906,Tangara ruficervix,0.019,Omnivore
22722903,Tangara rufigenis,0.0165,FruiNect
22722875,Tangara rufigula,0.0191,FruiNect
22722842,Tangara schrankii,0.019,FruiNect
22722827,Tangara seledon,0.0187,FruiNect
22722872,Tangara varia,0.01,Omnivore
22722933,Tangara vassorii,0.018,FruiNect
22731274,Tangara velia,0.021,FruiNect
22722942,Tangara viridicollis,0.021,Omnivore
22722897,Tangara vitriolina,0.023,Invertebrate
22722854,Tangara xanthocephala,0.019,FruiNect
22722863,Tangara xanthogastra,0.015,Omnivore
22685016,Tanygnathus gramineus,0.23725,FruiNect
22685009,Tanygnathus lucionensis,0.215,Omnivore
22685006,Tanygnathus megalorynchos,0.325,FruiNect
22685013,Tanygnathus sumatranus,0.26956,FruiNect
22683592,Tanysiptera carolinae,0.05015,Invertebrate
22683602,Tanysiptera danae,0.04348,Invertebrate
22683582,Tanysiptera ellioti,0.05015,Invertebrate
22683577,Tanysiptera galatea,0.05,Invertebrate
22683572,Tanysiptera hydrocharis,0.05015,Invertebrate
22725840,Tanysiptera nigriceps,0.05015,Invertebrate
22683597,Tanysiptera nympha,0.057,Invertebrate
22683587,Tanysiptera riedelii,0.065,Invertebrate
22725828,Tanysiptera sylvia,0.0496,Invertebrate
22678286,Taoniscus nanus,0.043,Omnivore
22684444,Tapera naevia,0.04842,Invertebrate
22684444,Tapera naevia,0.04842,Invertebrate
22688049,Taphrolesbia griseiventris,0.00894,FruiNect
22687503,Taphrospilus hypostictus,0.007,FruiNect
22701251,Taraba major,0.0592,Invertebrate
22702023,Tarphonomus certhioides,0.02209,Invertebrate
22702012,Tarphonomus harterti,0.02393,Invertebrate
22709738,Tarsiger chrysaeus,0.0138,Invertebrate
22709733,Tarsiger cyanurus,0.01343,Invertebrate
22709748,Tarsiger hyperythrus,0.012,Invertebrate
22709743,Tarsiger indicus,0.0146,Invertebrate
22709743,Tarsiger indicus,0.0146,Invertebrate
22709753,Tarsiger johnstoniae,0.01049,Invertebrate
22688340,Tauraco bannermani,0.224,FruiNect
22688335,Tauraco corythaix,0.308,FruiNect
22688346,Tauraco erythrolophus,0.26124,FruiNect
22688327,Tauraco fischeri,0.25,FruiNect
22688365,Tauraco hartlaubi,0.224,FruiNect
22688369,Tauraco leucolophus,0.219,FruiNect
22688355,Tauraco leucotis,0.265,FruiNect
22688331,Tauraco livingstonii,0.249,FruiNect
22688350,Tauraco macrorhynchus,0.24372,FruiNect
22688312,Tauraco persa,0.306,FruiNect
22688359,Tauraco ruspolii,0.263,FruiNect
22688323,Tauraco schalowi,0.20639,FruiNect
22688316,Tauraco schuettii,0.235,FruiNect
22707505,Tchagra australis,0.0323,Invertebrate
22707510,Tchagra jamesi,0.0274,Invertebrate
22707482,Tchagra minutus,0.0344,Omnivore
22707495,Tchagra senegalus,0.0535,Invertebrate
22707514,Tchagra tchagra,0.0503,Invertebrate
22686656,Telacanthura melanopygia,0.052,Invertebrate
22686652,Telacanthura ussheri,0.03261,Invertebrate
22703443,Teledromas fuscus,0.0379,Invertebrate
22720728,Telespiza cantans,0.03328,PlantSeed
22720722,Telespiza ultima,0.02424,Omnivore
22707638,Telophorus bocagei,0.027,Invertebrate
22707701,Telophorus dohertyi,0.03502,Invertebrate
22707678,Telophorus kupeensis,0.03716,Invertebrate
22730664,Telophorus multicolor,0.0509,Invertebrate
22707672,Telophorus nigrifrons,0.0348,Invertebrate
22707656,Telophorus olivaceus,0.03358,Invertebrate
22707710,Telophorus quadricolor,0.0371,Invertebrate
22707647,Telophorus sulfureopectus,0.0271,Invertebrate
22707695,Telophorus viridis,0.03714,Invertebrate
22707629,Telophorus zeylonus,0.06502,Invertebrate
22682751,Temnotrogon roseigaster,0.07419,Invertebrate
22705862,Temnurus temnurus,0.146,Invertebrate
22708006,Tephrodornis gularis,0.0378,Invertebrate
22708009,Tephrodornis pondicerianus,0.0202,Invertebrate
22714285,Tephrozosterops stalkeri,0.01774,Omnivore
22695289,Terathopius ecaudatus,2.2,VertFishScav
22699711,Terenotriccus erythrurus,0.0074,Invertebrate
22701650,Terenura callinota,0.007,Invertebrate
22701653,Terenura humeralis,0.0073,Invertebrate
22701643,Terenura maculata,0.0065,Invertebrate
22701656,Terenura sharpei,0.00748,Invertebrate
22701646,Terenura sicki,0.0064,Invertebrate
22701659,Terenura spodioptila,0.0065,Invertebrate
22721867,Teretistris fernandinae,0.0099,Invertebrate
22721870,Teretistris fornsi,0.0097,Invertebrate
22707151,Terpsiphone atrocaudata,0.0187,Invertebrate
22707115,Terpsiphone atrochalybeia,0.0122,Invertebrate
22707096,Terpsiphone bedfordi,0.01543,Invertebrate
22707140,Terpsiphone bourbonnensis,0.01079,Invertebrate
22707156,Terpsiphone cinnamomea,0.0204,Invertebrate
22707133,Terpsiphone corvina,0.018,Invertebrate
22707161,Terpsiphone cyanescens,0.02464,Invertebrate
22707126,Terpsiphone mutata,0.01319,Invertebrate
22707146,Terpsiphone paradisi,0.01923,Invertebrate
22731073,Terpsiphone rufiventer,0.01543,Invertebrate
22707102,Terpsiphone rufocinerea,0.0154,Invertebrate
22707108,Terpsiphone viridis,0.01323,Invertebrate
22723018,Tersina viridis,0.029,FruiNect
22723018,Tersina viridis,0.029,FruiNect
22714347,Tesia castaneocoronata,0.00894,Invertebrate
22714353,Tesia cyaniventer,0.0097,Invertebrate
22714359,Tesia everetti,0.00629,Invertebrate
22714350,Tesia olivea,0.007,Invertebrate
22714356,Tesia superciliaris,0.00316,Invertebrate
22679491,Tetrao urogalloides,2.75229,PlantSeed
22679487,Tetrao urogallus,2.71661,PlantSeed
22678670,Tetraogallus altaicus,2.76043,PlantSeed
22678664,Tetraogallus caspius,2.50824,PlantSeed
22678661,Tetraogallus caucasicus,1.83079,PlantSeed
22678673,Tetraogallus himalayensis,2.428,PlantSeed
22678667,Tetraogallus tibetanus,1.48887,PlantSeed
22678676,Tetraophasis obscurus,0.85535,PlantSeed
22678680,Tetraophasis szechenyii,1.05299,PlantSeed
22691896,Tetrax tetrax,0.83345,PlantSeed
22728328,Thalassarche bulleri,2.78151,Invertebrate
22728372,Thalassarche carteri,2.12884,Omnivore
22729604,Thalassarche cauta,3.8977,Invertebrate
22698425,Thalassarche chlororhynchos,2.12884,Omnivore
22698398,Thalassarche chrysostoma,3.49903,Invertebrate
22698393,Thalassarche eremita,3.8977,Invertebrate
22728349,Thalassarche impavida,3.20294,Omnivore
22698375,Thalassarche melanophris,3.20294,Omnivore
22698388,Thalassarche salvini,3.8977,Invertebrate
22729609,Thalassarche steadi,3.8977,Invertebrate
22694561,Thalasseus bengalensis,0.209,Omnivore
22694571,Thalasseus bergii,0.328,VertFishScav
22694585,Thalasseus bernsteini,0.284,VertFishScav
22694552,Thalasseus elegans,0.26,VertFishScav
22694542,Thalasseus maximus,0.41531,VertFishScav
22694591,Thalasseus sandvicensis,0.19983,VertFishScav
22697875,Thalassoica antarctica,0.70843,Invertebrate
22679785,Thalassornis leuconotus,0.69833,PlantSeed
22726696,Thalurania colombica,0.0045,FruiNect
22687399,Thalurania furcata,0.00419,FruiNect
22687405,Thalurania glaucopis,0.0048,FruiNect
22687383,Thalurania ridgwayi,0.0038,FruiNect
22687402,Thalurania watertonii,0.0046,FruiNect
22701372,Thamnistes anabatinus,0.0207,Invertebrate
22710441,Thamnolaea cinnamomeiventris,0.0398,FruiNect
22701415,Thamnomanes ardesiacus,0.0177,Invertebrate
22701420,Thamnomanes caesius,0.0157,Invertebrate
22729366,Thamnomanes saturninus,0.0204,Invertebrate
22701423,Thamnomanes schistogynus,0.0172,Invertebrate
22701309,Thamnophilus aethiops,0.0257,Invertebrate
22701335,Thamnophilus amazonicus,0.01868,Invertebrate
22733317,Thamnophilus ambiguus,0.02345,Invertebrate
22701322,Thamnophilus aroyae,0.01997,Invertebrate
22729060,Thamnophilus atrinucha,0.0236,Invertebrate
22701293,Thamnophilus bridgesi,0.027,Invertebrate
22701338,Thamnophilus caerulescens,0.0211,Invertebrate
22701306,Thamnophilus cryptoleucus,0.0275,Invertebrate
22733324,Thamnophilus divisorius,0.0222,Invertebrate
22701275,Thamnophilus doliatus,0.02703,Invertebrate
22701332,Thamnophilus insignis,0.02486,Invertebrate
22701285,Thamnophilus multistriatus,0.0275,Invertebrate
22701318,Thamnophilus murinus,0.0193,Invertebrate
22701296,Thamnophilus nigriceps,0.0229,Invertebrate
22701302,Thamnophilus nigrocinereus,0.03,Invertebrate
22733844,Thamnophilus palliatus,0.0233,Invertebrate
22733327,Thamnophilus pelzelni,0.0209,Invertebrate
22701299,Thamnophilus praecox,0.02345,Invertebrate
22701325,Thamnophilus punctatus,0.0194,Invertebrate
22701346,Thamnophilus ruficapillus,0.0204,Invertebrate
22701315,Thamnophilus schistaceus,0.0203,Invertebrate
22733334,Thamnophilus stictocephalus,0.0215,Invertebrate
22733341,Thamnophilus sticturus,0.0182,Invertebrate
22733849,Thamnophilus tenuepunctatus,0.0233,Invertebrate
22701343,Thamnophilus torquatus,0.0211,Invertebrate
22701312,Thamnophilus unicolor,0.0242,Invertebrate
22701280,Thamnophilus zarumae,0.0228,Invertebrate
22714629,Thamnornis chloropetoides,0.0143,Invertebrate
22688150,Thaumastura cora,0.0019,FruiNect
22697536,Thaumatibis gigantea,3.515,Invertebrate
22697444,Theristicus branickii,1.525,Invertebrate
22697444,Theristicus branickii,1.525,Invertebrate
22697435,Theristicus caerulescens,1.5,Invertebrate
22697441,Theristicus caudatus,1.726,Invertebrate
22734000,Theristicus melanopis,1.525,Invertebrate
22712877,Thescelocichla leucopleura,0.0621,Omnivore
22693042,Thinocorus orbignyianus,0.115,PlantSeed
22693046,Thinocorus rumicivorus,0.0531,PlantSeed
22693883,Thinornis cucullatus,0.1,Invertebrate
22693899,Thinornis novaeseelandiae,0.061,Invertebrate
22722254,Thlypopsis fulviceps,0.012,Invertebrate
22722266,Thlypopsis inornata,0.015,Invertebrate
22722257,Thlypopsis ornata,0.012,Invertebrate
22722260,Thlypopsis pectoralis,0.015,Invertebrate
22722269,Thlypopsis ruficeps,0.011,Invertebrate
22722263,Thlypopsis sordida,0.017,Omnivore
22722543,Thraupis abbas,0.045,Omnivore
22722552,Thraupis bonariensis,0.036,FruiNect
22722549,Thraupis cyanocephala,0.036,FruiNect
22722537,Thraupis cyanoptera,0.0433,FruiNect
22722527,Thraupis episcopus,0.035,Omnivore
22722531,Thraupis glaucocolpa,0.0316,FruiNect
22722540,Thraupis ornata,0.033,FruiNect
22722546,Thraupis palmarum,0.039,FruiNect
22722546,Thraupis palmarum,0.039,FruiNect
22722534,Thraupis sayaca,0.03249,Omnivore
22686928,Threnetes leucurus,0.0056,FruiNect
22686919,Threnetes niger,0.0056,FruiNect
22686925,Threnetes ruckeri,0.0052,FruiNect
22697510,Threskiornis aethiopicus,1.49318,Invertebrate
22697510,Threskiornis aethiopicus,1.49318,Invertebrate
22731855,Threskiornis bernieri,1.49318,Invertebrate
22697516,Threskiornis melanocephalus,1.303,VertFishScav
22697519,Threskiornis moluccus,1.79489,Omnivore
22697525,Threskiornis spinicollis,1.34672,Invertebrate
22702902,Thripadectes flammulatus,0.05589,Invertebrate
22702899,Thripadectes holostictus,0.0407,Invertebrate
22702887,Thripadectes ignobilis,0.0472,Invertebrate
22702896,Thripadectes melanorhynchus,0.0443,Invertebrate
22702890,Thripadectes rufobrunneus,0.0562,Invertebrate
22702905,Thripadectes scrutator,0.06629,Invertebrate
22702893,Thripadectes virgaticeps,0.0658,Invertebrate
22702591,Thripophaga berlepschi,0.0252,Invertebrate
22702585,Thripophaga cherriei,0.0165,Invertebrate
22702594,Thripophaga fusciceps,0.023,Invertebrate
22702588,Thripophaga macroura,0.021,Invertebrate
22711377,Thryomanes bewickii,0.0099,Invertebrate
22711512,Thryorchilus browni,0.014,Invertebrate
22711395,Thryothorus atrogularis,0.02418,Invertebrate
22711416,Thryothorus coraya,0.0172,Invertebrate
22711407,Thryothorus eisenmanni,0.0231,Invertebrate
22711404,Thryothorus euophrys,0.03026,Invertebrate
22711401,Thryothorus fasciatoventris,0.024,Invertebrate
22711413,Thryothorus genibarbis,0.0192,Invertebrate
22711479,Thryothorus griseus,0.01911,Invertebrate
22711473,Thryothorus guarayanus,0.0135,Invertebrate
